0.327551020,1,0.366326530
0.702040816,1,0.111224489
0.819387755,2,0.085714285
0.911224489,2,0.089795918
1.009183673,2,0.136734693
1.282902494,1.5,0.275736961
1.564444444,1.5,0.099410430
1.670385487,2,0.203083900
2.020408163,1.75,0.231473922
2.254875283,1.75,0.484920634
3.035283446,1.875,0.306213151
3.350929705,1.875,0.108843537
3.469931972,1.75,0.120884353
3.703582766,1.5,0.298231292
4.011972789,1.625,0.142947845
4.163628117,1.5,0.493514739
5.033650793,1.5625,0.299002267
5.358163265,1.625,0.263265306
5.632653061,1.625,0.089795918
5.736734693,1.5625,0.193061224
5.978412698,1.53125,0.076190476
6.064036281,1.51562,0.153832199
6.312199546,1.51562,0.087074829
6.405079365,1.50781,0.131337868
6.669931972,1.5625,0.307664399
6.989206349,1.54688,0.170997732
7.174489795,1.51172,0.150000000
7.634285714,1.51367,0.214784580
8.009433106,1.75,0.279342403
8.296938775,1.625,0.055102040
8.359183673,1.55469,0.180612244
8.662244897,1.55078,0.051020408
8.721428571,1.53125,0.622448979
9.680612244,1.50391,0.097959183
9.830612244,1.51172,0.153061224
9.993877551,1.51367,0.220408163
10.351020408,1.52344,0.221428571
10.753061224,1.6875,0.271428571
11.036734693,1.6875,0.118367346
11.162244897,1.5625,0.170408163
11.482653061,1.5625,0.137755102
11.628571428,1.54688,0.133673469
11.767346938,1.54883,0.068367346
11.845918367,1.52344,0.175510204
12.036734693,1.54688,0.075510204
12.120408163,1.51367,0.631632653
13.157142857,1.53125,0.193877551
13.357142857,1.52344,0.118367346
13.483673469,1.55078,0.248979591
13.898979591,1.50391,0.045918367
14.023469387,1.51172,0.366326530
14.521428571,1.51367,0.235714285
14.765306122,1.51367,0.132653061
14.905102040,1.52344,0.207142857
15.117346938,1.52734,0.113265306
15.239795918,1.51367,0.134693877
15.581315192,1.5498,0.097233560
15.686530612,1.5498,0.161088435
15.858503401,1.52539,0.074013605
15.943401360,1.52734,0.071836734
16.018866213,1.51562,0.134965986
16.301859410,1.51172,0.293877551
16.602993197,1.51367,0.055147392
16.684263038,1.51172,0.141496598
16.947664399,1.53125,0.341043083
17.295963718,1.52637,0.298956916
17.666757369,1.53125,0.637823129
18.612970521,1,0.088526077
18.741405895,1.52344,0.423764172
19.170430839,1.52344,0.111247165
19.286167800,1.52734,0.242403628
19.648979591,1.625,0.336734693
20.004081632,1.59375,0.142857142
20.157142857,1.54688,0.146938775
20.687528344,1.625,0.205351473
20.897959183,1.55859,0.214058956
21.120000000,1.55859,0.133514739
21.344943310,1.52734,0.197369614
21.705578231,1.54932,0.264852607
21.980589569,1.54956,0.087074829
22.073469387,1.5293,0.137142857
22.343401360,1.52832,0.059501133
22.406530612,1.52344,0.185034013
22.653242630,1.52686,0.094331065
22.754104308,1.52441,0.134965986
22.997188208,1.54883,0.251791383
23.322993197,1.53027,0.296054421
23.973151927,1.57812,0.258321995
24.350476190,1.5293,0.274285714
24.637823129,1.52979,0.071836734
24.720544217,1.54785,0.161088435
25.018049886,1.52954,0.322902494
25.353287981,1.53076,0.257596371
26.005623582,1.52686,0.307664399
26.667392290,1.53003,0.115374149
26.792199546,1.52966,0.116099773
26.919909297,1.54785,0.054421768
27.078095238,1.5625,0.243809523
27.329160997,1.54736,0.309614512
27.777868480,1.625,0.140680272
27.924535147,1.54688,0.135192743
28.067210884,1.54761,0.173333333
28.247301587,1.53015,0.120725623
28.372517006,1.53052,0.172789115
28.555464852,1.52734,0.163990929
28.891428571,1.52686,0.243809523
29.499455782,1.51172,0.057369614
29.598231292,1.53003,0.238458049
29.863628117,1.54883,0.308526077
30.281723356,1.52734,0.334603174
30.628571428,1.52966,0.233650793
30.875283446,1.52734,0.124081632
31.008798185,1.53052,0.246712018
31.390476190,1.57031,0.443197278
31.843265306,1.54956,0.114648526
31.967346938,1.58594,0.108843537
32.085623582,1.6875,0.100861678
32.196643990,1.52979,0.256145124
32.462222222,1.53027,0.057324263
32.528253968,1.54883,0.298231292
32.950566893,1.57031,0.343945578
33.306122448,1.57812,0.278639455
33.595918367,1.54907,0.112244897
34.552018140,1.53052,0.237278911
34.885804988,1.5625,0.628390022
35.527256235,1.55664,0.143673469
35.678185941,1.54761,0.070385487
35.757278911,1.54883,0.092721088
35.861043083,1.5304,0.301133786
36.356643990,1.52954,0.241632653
36.605532879,1.52954,0.144467120
36.760090702,1.53064,0.204625850
36.974875283,1.53076,0.163900226
37.147959183,1.52979,0.834693877
37.990816326,1.52966,0.262607709
38.262040816,1.54773,0.151156462
38.418185941,1.54779,0.109750566
38.534421768,1.53058,1.490975056
40.038458049,1.53061,0.301859410
40.356281179,1.53058,0.126258503
40.495600907,1.54688,0.475827664
