startTime,pitch,freq,duration,noteStr
4.022857142,62.0308773617,294.189,0.220589569,D4+3.1c
4.330521541,64.5908735917,341.072,0.220589569,F4-40.9c
4.661405895,66.7696826077,386.815,0.417959184,G4-23.0c
5.085170067,69.7364130692,459.12,0.121904762,A#4-26.4c
5.317369614,64.6001091947,341.254,0.238004535,F4-40.0c
5.561179137,62.7946298666,307.458,0.26122449,D#4-20.5c
5.921088435,61.6174596208,287.247,0.841723356,D4-38.3c
6.855691609,65.3867679468,357.118,0.272834467,F4+38.7c
7.215600906,64.9857055627,348.94,0.197369615,F4-1.4c
7.418775509,62.9894253226,310.937,0.203174604,D#4-1.1c
8.254693877,57.8079097842,230.51,0.156734694,A#3-19.2c
8.492698412,60.0324888138,262.117,0.365714286,C4+3.2c
8.864217686,64.7926263502,345.07,0.104489796,F4-20.7c
9.038367346,62.2548675463,298.02,0.458594104,D4+25.5c
10.094875283,58.8245722218,244.452,0.12770975,B3-17.5c
10.228390022,63.1882191729,314.528,0.505034013,D#4+18.8c
10.791473922,65.8762451541,367.359,0.441179138,F#4-12.4c
11.331337868,66.9882289478,391.729,0.156734694,G4-1.2c
11.604172335,63.8702845573,327.167,0.330884354,E4-13.0c
11.940861677,59.9423631098,260.756,0.145124717,C4-5.8c
12.091791382,62.7526859563,306.714,0.104489796,D#4-24.7c
12.294965986,63.6984099692,323.935,0.156734693,E4-30.2c
12.457505668,67.0959052142,394.173,0.127709751,G4+9.6c
12.591020407,64.6186669879,341.62,0.22058957,F4-38.1c
13.293424035,58.4860166246,239.718,0.243809524,A#3+48.6c
13.566258503,60.1063709055,263.238,0.249614512,C4+10.6c
13.87972789,62.0154523996,293.927,0.284444445,D4+1.5c
14.210612244,59.5176594905,254.437,0.458594104,C4-48.2c
14.675011337,57.4244157192,225.46,0.156734694,A3+42.4c
14.83755102,53.9411109135,184.369,0.174149659,F#3-5.9c
15.220680271,57.7856645637,230.214,0.313469388,A#3-21.4c
15.853424035,63.0723535936,312.43,0.365714286,D#4+7.2c
16.22494331,66.6041012344,383.133,0.133514739,G4-39.6c
16.428117913,63.3277926943,317.074,0.243809524,D#4+32.8c
16.846077097,59.9613410663,261.042,0.220589569,C4-3.9c
17.455600906,63.5460140315,321.096,0.104489796,E4-45.4c
17.577505668,59.2540420136,250.592,0.272834467,B3+25.4c
18.099954648,56.877674235,218.451,0.238004535,A3-12.2c
18.761723355,66.5639745706,382.246,0.220589569,G4-43.6c
19.08680272,65.0237178078,349.707,0.127709751,F4+2.4c
19.220317459,62.903524167,309.398,0.121904762,D#4-9.7c
19.417687074,60.3319873853,266.691,0.127709751,C4+33.2c
19.551201813,63.4134123216,318.646,0.417959184,D#4+41.3c
19.974965986,60.7898296428,273.838,0.150929705,C#4-21.0c
20.131700679,69.1099767694,442.804,0.214784581,A4+11.0c
20.352290249,66.4269718322,379.233,0.121904762,F#4+42.7c
20.497414965,70.1577921073,470.432,0.104489796,A#4+15.8c
20.688979591,64.0161921382,329.936,0.232199546,E4+1.6c
20.99664399,60.4029241679,267.786,0.162539683,C4+40.3c
21.164988661,63.330358719,317.121,0.116099774,D#4+33.0c
21.286893423,65.209451809,353.479,0.5630839,F4+20.9c
22.308571428,57.7907774818,230.282,0.238004535,A#3-20.9c
22.581405895,60.0260809584,262.02,0.284444444,C4+2.6c
22.894875283,62.2436523121,297.827,0.267029478,D4+24.4c
23.248979591,59.6011492106,255.667,0.441179138,C4-39.9c
23.695963718,57.6731750914,228.723,0.679183673,A#3-32.7c
24.595736961,58.1044221649,234.492,0.249614512,A#3+10.4c
24.885986394,62.9772832685,310.719,0.365714285,D#4-2.3c
25.332970521,67.2071930858,396.715,0.145124716,G4+20.7c
25.611609977,63.0833216751,312.628,0.139319727,D#4+8.3c
25.890249432,59.4882404697,254.005,0.243809524,B3+48.8c
26.569433106,56.9504315505,219.371,0.423764172,A3-5.0c
26.999002267,54.4343200728,189.697,0.12770975,F#3+43.4c
27.260226757,63.376046663,317.959,0.5630839,D#4+37.6c
28.038095237,57.667194446,228.644,0.34829932,A#3-33.3c
28.972698412,62.9440440286,310.123,0.359909297,D#4-5.6c
29.338412698,60.2967024151,266.148,0.197369614,C4+29.7c
29.646077097,66.7762605082,386.962,0.342494331,G4-22.4c
30.040816326,66.9881405582,391.727,0.179954648,G4-1.2c
30.226575963,64.8078213467,345.373,0.121904762,F4-19.2c
31.050884353,58.5202869973,240.193,0.150929705,B3-48.0c
31.207619047,60.055656203,262.468,0.255419501,C4+5.6c
31.648798185,63.6835996837,323.658,0.290249433,E4-31.6c
32.043537414,67.025621437,392.576,0.481814059,G4+2.6c
32.531156462,70.7940214209,488.042,0.116099773,B4-20.6c
32.67047619,65.1124509964,351.504,0.284444444,F4+11.2c
33.041995464,62.9614523955,310.435,0.272834467,D#4-3.9c
33.454149659,61.3838515491,283.397,0.383129252,C#4+38.4c
34.081088435,57.4741787309,226.109,0.261224489,A3+47.4c
34.371337868,60.0596792841,262.529,0.307664399,C4+6.0c
34.684807255,63.21797147,315.069,0.388934241,D#4+21.8c
35.735510203,57.4591652185,225.913,0.476009071,A3+45.9c
36.362448979,60.5487404023,270.051,0.272834467,C#4-45.1c
36.664308389,56.3257877936,211.597,0.208979592,G#3+32.6c
36.87909297,57.7335470499,229.522,0.191564626,A#3-26.6c
37.09387755,59.9274847143,260.532,0.145124717,C4-7.3c
37.407346938,63.3703286429,317.854,0.249614512,D#4+37.0c
38.26648526,62.7249494646,306.223,0.226394558,D#4-27.5c
38.608979591,59.7585447065,258.002,0.220589569,C4-24.1c
38.887619047,63.0442369399,311.923,0.278639456,D#4+4.4c
39.276553287,65.2567967463,354.447,0.464399093,F4+25.7c
40.170521541,62.8196125775,307.902,0.499229025,D#4-18.0c
41.052879818,62.5336559635,302.858,0.156734694,D#4-46.6c
41.238639455,62.9419225824,310.085,0.313469388,D#4-5.8c
41.557913831,60.0712816253,262.705,0.580498867,C4+7.1c
42.196462584,62.9624561905,310.453,0.296054422,D#4-3.8c
42.538956915,64.8835470142,346.887,0.243809524,F4-11.6c
42.881451246,70.4133921304,477.429,0.26122449,A#4+41.3c
43.148480725,64.8392221693,346.0,0.197369614,F4-16.1c
43.351655328,68.5095529745,427.71,0.121904762,A4-49.0c
43.479365079,66.7680713122,386.779,0.150929705,G4-23.2c
43.636099772,64.6802820263,342.838,0.150929706,F4-32.0c
43.792834466,62.8739547311,308.87,0.284444445,D#4-12.6c
44.164353741,57.319824006,224.102,0.238004535,A3+32.0c
44.466213151,60.4826476096,269.022,0.290249433,C4+48.3c
44.791292516,63.1880540453,314.525,0.208979592,D#4+18.8c
45.145396825,57.454260026,225.849,0.307664399,A3+45.4c
45.85941043,60.2066375416,264.767,0.243809524,C4+20.7c
46.109024942,62.5809795395,303.687,0.255419502,D#4-41.9c
46.492154194,63.6002766357,322.104,0.383129252,E4-40.0c
46.910113378,65.4065356512,357.526,0.104489796,F4+40.7c
47.095873015,66.453246821,379.809,0.278639456,F#4+45.3c
47.473197278,66.6387695331,383.901,0.150929705,G4-36.1c
47.629931972,69.4352392668,451.202,0.110294785,A4+43.5c
47.746031745,65.9275839589,368.45,0.127709751,F#4-7.2c
47.879546484,63.1172896891,313.242,0.162539683,D#4+11.7c
48.047891156,59.9183786756,260.395,0.156734694,C4-8.2c
48.210430838,62.7267584925,306.255,0.156734694,D#4-27.3c
48.512290249,65.3959763036,357.308,0.313469387,F4+39.6c
49.446893423,65.7515718886,364.723,0.226394558,F#4-24.8c
49.67909297,63.107836236,313.071,0.284444444,D#4+10.8c
50.079637187,66.8117469773,387.756,0.278639456,G4-18.8c
50.468571428,63.0296893137,311.661,0.99845805,D#4+3.0c
51.548299319,63.3851371491,318.126,0.296054422,D#4+38.5c
51.954648525,66.6510763239,384.174,0.301859411,G4-34.9c
52.506122448,67.335495872,399.666,0.214784581,G4+33.5c
52.726712017,66.2614747449,375.625,0.371519275,F#4+26.1c
53.10403628,63.1208264965,313.306,0.417959184,D#4+12.1c
53.643900226,61.7113461253,288.809,0.284444444,D4-28.9c
53.986394557,59.7694117502,258.164,0.377324263,C4-23.1c
54.386938775,62.4181447242,300.844,0.359909297,D4+41.8c
54.810702947,64.8077210934,345.371,0.487619048,F4-19.2c
55.426031745,59.6327429951,256.134,0.481814059,C4-36.7c
56.047165532,62.2625919529,298.153,0.191564626,D4+26.3c
56.244535147,60.3419814645,266.845,0.330884353,C4+34.2c
56.941133786,62.9271210547,309.82,3.494603175,D#4-7.3c
