startTime,pitch,freq,duration,noteStr
14.83755102,58.694482206,242.622,0.330884353,B3-30.6c
15.249705215,62.0658563713,294.784,0.499229025,D4+6.6c
15.754739228,63.4235149303,318.832,0.371519275,D#4+42.3c
16.132063491,65.3506141667,356.373,0.743038549,F4+35.1c
16.880907029,67.3857140286,400.827,0.307664399,G4+38.6c
17.293061224,71.8999525508,520.236,0.429569161,C5-10.0c
18.239274376,62.9394100073,310.04,0.232199546,D#4-6.1c
18.477278911,64.4565541769,338.436,0.336689342,E4+45.7c
18.819773242,65.9219446069,368.33,0.394739229,F#4-7.8c
19.220317459,67.3503472383,400.009,0.545668935,G4+35.0c
47.095873015,68.0311655737,416.053,0.47600907,G#4+3.1c
47.577687074,71.1284038174,497.56,0.60952381,B4+12.8c
48.193015872,69.4597782699,451.842,0.133514739,A4+46.0c
49.011519274,72.2927991074,532.176,0.429569161,C5+29.3c
49.481723355,67.363499324,400.313,0.255419501,G4+36.3c
49.7661678,69.2924551557,447.496,0.238004535,A4+29.2c
50.015782312,70.1313119893,469.713,0.319274377,A#4+13.1c
50.445351473,69.2769346575,447.095,0.191564626,A4+27.7c
50.642721088,72.1578227191,528.043,0.174149659,C5+15.8c
50.822675736,69.2552756067,446.536,0.330884354,A4+25.5c
51.159365079,65.5083588997,359.635,0.139319727,F#4-49.2c
51.304489795,67.5753194583,405.241,0.296054422,G#4-42.5c
51.606349206,68.8693112927,436.691,1.166802721,A4-13.1c
55.135782312,71.7916946768,516.993,0.220589569,C5-20.8c
55.36217687,72.7917577791,547.737,0.684988662,C#5-20.8c
56.052970521,69.0832920104,442.122,0.574693877,A4+8.3c
57.057233559,62.1809340734,296.75,0.232199547,D4+18.1c
57.39972789,62.5547363547,303.227,0.214784581,D#4-44.5c
57.701587301,65.6814636297,363.249,0.249614512,F#4-31.9c
57.968616779,67.6043454588,405.921,0.481814059,G#4-39.6c
58.520090702,70.5838500114,482.153,0.597913832,B4-41.6c
59.123809523,72.4899501212,538.271,0.116099773,C5+49.0c
59.245714285,69.4646052909,451.968,1.044897959,A4+46.5c
60.296417233,72.2312382895,530.287,0.319274376,C5+23.1c
60.621496598,69.5126106317,453.223,0.30185941,A#4-48.7c
60.95818594,67.9860422128,414.97,0.690793651,G#4-1.4c
61.65478458,65.8416197068,366.625,0.644353741,F#4-15.8c
62.403628117,69.5058100018,453.045,0.859138322,A#4-49.4c
