0.467346938,1,0.304081632
0.786734693,1,0.064285714
0.857142857,1,0.222448979
1.279591836,1,0.303061224
1.592857142,1,0.103061224
1.709183673,1,0.424489795
2.143877551,1,0.178571428
2.333673469,1,0.078571428
2.424489795,1,0.231632653
2.667346938,1,0.057142857
2.728571428,1,0.068367346
2.806122448,1,0.161224489
2.973469387,1,0.077551020
3.059183673,1,0.237755102
3.307142857,1,0.095918367
3.413265306,1,0.370408163
4.562244897,1,0.219387755
4.790816326,1,0.112244897
4.913265306,1,0.140816326
5.064285714,1,0.111224489
5.184693877,1,0.163265306
5.357142857,1,0.181632653
5.548979591,1,0.108163265
5.669387755,1,0.112244897
5.791836734,1,0.088775510
5.891836734,1,0.067346938
5.968367346,1,0.058163265
6.034693877,1,0.072448979
6.128571428,1,0.234693877
6.497959183,1,0.323469387
6.834693877,1,0.158163265
7.073469387,1,0.212244897
7.339795918,1,0.457142857
7.810204081,1,0.198979591
8.016326530,1,0.168367346
8.195918367,1,0.137755102
8.521723356,1,1.155192743
11.000000000,1,0.359183673
11.369387755,1,0.232653061
11.609183673,1,0.186734693
11.808163265,1,0.170408163
12.015306122,1,0.365306122
12.392857142,2,0.096938775
12.518367346,2,0.359183673
13.432653061,1.5,0.240816326
13.686734693,1.75,0.081632653
13.774489795,1.75,0.369387755
14.213265306,1.25,0.169387755
14.386734693,1.5,0.111224489
14.508163265,1.5,0.148979591
14.665306122,1.75,0.191836734
14.874489795,1.625,0.247959183
15.131632653,1.75,0.098979591
15.369387755,1.5625,0.328571428
15.789569160,1.53906,2.856054421
18.805260770,1.75,0.087074829
18.912653061,1.55078,0.153832199
19.083900226,1.5625,0.133514739
19.231927437,1.54492,0.185759637
19.443809523,1.54785,0.121904761
19.583129251,1.53906,0.400544217
20.053333333,1.5625,0.162539682
20.236190476,1.625,0.162539682
20.410340136,1.55664,0.171247165
20.593197278,1.59375,0.136417233
20.744126984,1.55664,0.150929705
20.909569160,1.55957,0.200272108
21.127256235,1.59375,0.095782312
21.237551020,1.55957,0.078367346
21.489795918,1.54785,0.391836734
21.893877551,1.55811,0.206122448
22.112244897,1.55811,0.069387755
22.281632653,1.54639,0.353061224
22.787755102,1.54639,0.381632653
23.185714285,1.53906,0.418367346
23.618367346,1.54639,0.075510204
23.710204081,1.53906,0.169387755
23.895918367,1.54639,0.071428571
23.975510204,1.53906,0.181632653
24.218367346,1.54639,0.330612244
24.569387755,1.53906,0.189795918
24.781496598,1.54565,0.847528344
25.655147392,1.54199,0.142222222
27.263129251,1.5625,0.740136054
28.244172335,1.54785,0.211882086
28.517006802,1.55371,0.333786848
28.873469387,1.55518,0.828571428
29.906122448,1.54785,0.187755102
30.159183673,1.54785,0.163265306
31.018367346,1.54932,0.191836734
31.214285714,1.54639,0.218367346
31.493877551,1.54199,0.353061224
31.859183673,1.55444,0.097959183
31.975510204,1.54712,0.144897959
32.379591836,1.54712,0.342857142
32.830612244,1.25,0.124489795
33.159183673,1.54346,0.310204081
34.469387755,1.55518,0.451020408
34.930612244,1.55591,0.089795918
35.032653061,1.55225,0.218367346
35.381632653,1.55518,0.248979591
35.642857142,1.55078,0.434693877
36.116326530,1.55151,0.357142857
36.497959183,1.55115,0.285714285
36.806122448,1.55151,0.255102040
38.844897959,1.55957,0.155102040
39.010204081,1.55591,0.104081632
39.134693877,1.55225,0.612244897
39.812244897,1.54858,0.251020408
40.075510204,1.55591,0.075510204
40.163265306,1.55298,0.177551020
40.414285714,1.55188,0.124489795
40.559183673,1.55334,0.344897959
40.920408163,1.55225,0.751020408
41.687755102,1.55261,0.371428571
43.075510204,1.54712,0.559183673
43.820408163,1.55151,0.228571428
44.065306122,1.55133,0.102040816
44.177551020,1.54749,0.079591836
44.379591836,1.55408,0.183673469
44.575510204,1.55426,0.108163265
44.693877551,1.55298,0.167346938
44.881632653,1.55444,0.063265306
45.057142857,1.55389,0.130612244
45.197959183,1.55334,0.118367346
45.334693877,1.55444,0.136734693
45.491836734,1.55316,0.130612244
45.704081632,1.55243,0.144897959
45.871428571,1.55316,0.379591836
46.283673469,1.55399,0.222448979
46.516326530,1.55403,0.132653061
46.659183673,1.55316,0.097959183
46.967346938,1.55252,0.246938775
47.224489795,1.55325,0.151020408
47.389795918,1.55188,0.822448979
48.222448979,1.55234,0.363265306
49.365306122,1.54565,0.191836734
49.573469387,1.55316,0.577551020
50.204081632,1.55316,0.197959183
50.414285714,1.55298,0.085714285
50.524489795,1.55225,0.406122448
50.948979591,1.75,0.185714285
51.157142857,1.55403,0.348979591
51.910204081,1.55188,0.120408163
52.038775510,1.54932,0.265306122
52.453061224,1.54712,0.357142857
52.875510204,1.55096,0.269387755
53.167891156,1.54712,1.544126984
54.732335600,1.54749,0.322176870
55.077732426,1.55096,0.415056689
55.524716553,1.55078,0.078367346
55.623401360,1.54749,0.333786848
55.974603174,1.5517,0.148027210
56.145850340,1.55188,0.629841269
56.801814058,1.55206,0.162539682
56.990476190,1.55197,0.182857142
57.260408163,1.5517,0.101587301
57.507120181,1.55133,0.185759637
57.811882086,1.54639,0.359909297
58.235646258,1.54932,0.177052154
58.433015873,1.55188,0.121904761
58.575238095,1.55151,0.322176870
58.920634920,1.55334,0.377324263
59.402448979,1.55106,0.368616780
59.901678004,1.54749,0.194467120
60.226757369,1,0.179954648
