startTime,pitch,freq,duration,noteStr
0.551473922,65.8025712886,365.799,0.168344671,F#4-19.7c
0.812698412,64.1485435721,332.468,0.278639456,E4+14.9c
1.271292516,67.1304363173,394.96,0.313469388,G4+13.0c
1.607981859,65.3126808076,355.593,0.185759637,F4+31.3c
1.811156462,65.2307437049,353.914,0.21478458,F4+23.1c
2.066575963,66.8715159983,389.097,0.354104308,G4-12.9c
2.496145124,66.6489131263,384.126,0.26122449,G4-35.1c
2.763174602,65.810520478,365.967,0.243809524,F#4-19.0c
3.018594103,65.1746922454,352.77,0.197369615,F4+17.5c
3.349478457,65.1736616306,352.749,0.446984127,F4+17.4c
4.574331065,66.7758578514,386.953,0.243809524,G4-22.4c
5.027120181,65.8596486768,367.007,0.255419501,F#4-14.0c
5.28834467,66.2752500013,375.924,0.191564626,F#4+27.5c
5.532154194,66.3300580516,377.116,0.208979592,F#4+33.0c
5.880453514,65.3903064738,357.191,0.150929705,F4+39.0c
6.066213151,62.8699746829,308.799,0.127709751,D#4-13.0c
6.19972789,63.1183397542,313.261,0.139319728,D#4+11.8c
6.489977323,58.7701671016,243.685,0.290249434,B3-23.0c
6.791836734,60.3351030419,266.739,0.203174603,C4+33.5c
7.07047619,62.823435577,307.97,0.145124716,D#4-17.7c
7.337505668,65.0498368791,350.235,0.458594104,F4+5.0c
7.801904761,66.745452596,386.274,0.43537415,G4-25.5c
8.510113378,63.8849360636,327.444,0.754648526,E4-11.5c
9.270566893,63.8204720053,326.227,0.406349206,E4-18.0c
11.012063491,62.6973949664,305.736,0.290249433,D#4-30.3c
11.308117913,63.3342889129,317.193,0.365714286,D#4+33.4c
11.679637187,64.974389853,348.712,0.301859411,F4-2.6c
12.109206348,65.8671473513,367.166,0.162539683,F#4-13.3c
12.27755102,69.4289071614,451.037,0.174149659,A4+42.9c
12.457505668,66.9430915764,390.709,0.423764172,G4-5.7c
13.421133786,65.5136052167,359.744,0.30185941,F#4-48.6c
13.763628117,64.6716448602,342.667,0.383129252,F4-32.8c
14.344126983,63.3244071437,317.012,0.121904762,D#4+32.4c
14.558911564,64.9806938143,348.839,0.38893424,F4-1.9c
15.005895691,66.6064959396,383.186,0.238004535,G4-39.4c
15.365804988,64.2455422003,334.336,0.336689342,E4+24.6c
15.783764172,62.8197812571,307.905,0.934603174,D#4-18.0c
16.729977323,63.0775061337,312.523,0.150929706,D#4+7.7c
16.892517006,62.7092821615,305.946,1.358367347,D#4-29.1c
18.256689342,63.0369091294,311.791,0.406349206,D#4+3.7c
18.953287981,64.5786364429,340.831,0.150929705,F4-42.1c
19.185487528,62.71329932,306.017,0.185759637,D#4-28.7c
19.580226757,59.6764866202,256.782,0.406349206,C4-32.4c
20.067845804,67.1303924841,394.959,0.267029479,G4+13.0c
20.340680271,65.6076723451,361.704,0.127709751,F#4-39.2c
20.52063492,65.2338251891,353.977,0.452789115,F4+23.4c
20.985034013,66.2741446996,375.9,0.342494331,F#4+27.4c
21.571337868,64.0792532114,331.14,0.626938775,E4+7.9c
22.279546484,60.9658246793,276.636,0.342494332,C#4-3.4c
22.778775509,59.2503800807,250.539,0.859138322,B3+25.0c
23.64371882,57.995105963,233.016,0.208979592,A#3-0.5c
23.94557823,57.5508049502,227.112,0.226394558,A#3-44.9c
24.20680272,59.5289507393,254.603,0.220589569,C4-47.1c
24.433197278,58.1620604903,235.274,0.296054422,A#3+16.2c
24.81632653,58.5251875254,240.261,0.835918367,B3-47.5c
25.658049886,58.9051910066,245.593,0.145124716,B3-9.5c
27.271836734,66.6372362064,383.867,0.632743764,G4-36.3c
27.916190475,66.5556390024,382.062,0.150929706,G4-44.4c
28.235464852,62.5562207263,303.253,0.226394558,D#4-44.4c
28.519909296,64.3963950283,337.262,0.377324263,E4+39.6c
28.903038548,65.5579668353,360.667,0.82430839,F#4-44.2c
29.88988662,62.4399983695,301.224,0.243809524,D4+44.0c
31.06249433,60.9210836096,275.922,0.388934241,C#4-7.9c
31.486258503,58.4282892377,238.92,0.104489795,A#3+42.8c
31.596553287,60.649990298,271.635,0.139319728,C#4-35.0c
31.770702947,64.5589169502,340.443,0.116099773,F4-44.1c
31.892607709,60.9396457615,276.218,0.121904762,C#4-6.0c
32.020317459,61.8542008845,291.202,0.139319728,D4-14.6c
32.380226757,59.6096114435,255.792,0.348299319,C4-39.0c
32.827210884,53.5717376152,180.477,0.12770975,F#3-42.8c
33.169705215,57.0552325974,220.703,0.30185941,A3+5.5c
34.458412698,65.4554218187,358.537,0.534058957,F4+45.5c
34.998276643,63.2384548677,315.442,0.255419501,D#4+23.8c
35.451065759,64.9537742737,348.297,0.110294784,F4-4.6c
35.567165532,63.0357430554,311.77,0.139319728,D#4+3.6c
35.729705215,63.9639564299,328.942,0.371519274,E4-3.6c
36.107029478,63.8519659632,326.821,0.354104308,E4-14.8c
36.548208616,63.6244998819,322.555,0.441179138,E4-37.6c
38.841179137,66.7314186223,385.961,0.197369615,G4-26.9c
39.061768707,64.3014274485,335.417,0.684988662,E4+30.1c
39.816417233,64.6583523817,342.404,0.290249433,F4-34.2c
40.118276643,64.9474107768,348.169,0.226394558,F4-5.3c
40.402721088,64.1170633588,331.864,0.12770975,E4+11.7c
40.559455781,63.9990778703,329.61,0.423764173,E4-0.1c
40.989024942,65.1235784137,351.73,0.417959184,F4+12.4c
41.412789115,65.4290858926,357.992,0.220589569,F4+42.9c
41.639183673,63.8733005016,327.224,0.423764172,E4-12.7c
43.073015872,59.1887019016,249.648,0.5630839,B3+18.9c
43.810249432,62.6369839248,304.671,0.243809524,D#4-36.3c
44.373333333,66.2427523181,375.219,0.238004535,F#4+24.3c
44.617142856,65.0278262579,349.79,0.150929706,F4+2.8c
44.77387755,66.3537758211,377.633,0.179954649,F#4+35.4c
45.058321995,65.2264874201,353.827,0.458594104,F4+22.6c
45.522721088,67.6622518707,407.281,0.104489796,G#4-33.8c
45.696870747,64.2504607216,334.431,0.13351474,E4+25.0c
45.85941043,64.5134970889,339.551,0.400544218,F4-48.7c
46.283174602,66.1785459217,373.83,0.487619048,F#4+17.9c
46.962358276,64.0550301559,330.677,0.330884354,E4+5.5c
47.299047618,62.7303194639,306.318,1.294512472,D#4-27.0c
49.371428571,62.7400942387,306.491,0.812698412,D#4-26.0c
50.207346938,64.1518758723,332.532,0.470204082,E4+15.2c
50.811065759,69.6037786527,455.616,0.203174603,A#4-39.6c
51.025850339,66.5597619861,382.153,0.487619048,G4-44.0c
52.070748298,59.7022893883,257.165,0.249614513,C4-29.8c
52.448072562,57.3115560619,223.995,0.394739229,A3+31.2c
52.883446711,59.536972573,254.721,0.156734694,C4-46.3c
53.045986394,58.5369287348,240.424,1.886621315,B3-46.3c
54.938412698,59.8494964167,259.361,0.60371882,C4-15.1c
55.547936507,57.9149774707,231.94,0.203174603,A#3-8.5c
55.849795918,61.6277024687,287.417,0.348299319,D4-37.2c
56.203900226,60.8261436648,274.413,0.539863946,C#4-17.4c
56.74956916,62.1046327169,295.445,0.255419501,D4+10.5c
57.248798185,61.5982228474,286.928,0.121904762,D4-40.2c
57.498412698,61.4441021723,284.385,0.203174603,C#4+44.4c
57.800272108,57.4309413629,225.545,0.38893424,A3+43.1c
58.235646258,60.3449655902,266.891,0.417959183,C4+34.5c
58.83356009,65.2289826105,353.878,0.47600907,F4+22.9c
59.39664399,60.9538048286,276.444,0.383129252,C#4-4.6c
59.890068026,57.9869313866,232.906,0.214784581,A#3-1.3c
60.22095238,53.3202254671,177.874,0.179954649,F3+32.0c
60.458956915,54.2136139146,187.294,0.208979592,F#3+21.4c
60.952380952,58.8753471844,245.17,0.272834467,B3-12.5c
61.312290249,60.5410457721,269.931,0.412154195,C#4-45.9c
61.730249432,61.0886115099,278.605,0.150929705,C#4+8.9c
61.886984126,59.102009493,248.401,0.162539683,B3+10.2c
62.275918367,57.3772813363,224.847,0.307664399,A3+37.7c
62.618412698,59.0535034872,247.706,0.336689342,B3+5.3c
62.984126983,60.8640184717,275.014,0.78367347,C#4-13.6c
64.005804988,57.5325005073,226.872,0.272834467,A#3-46.8c
64.284444444,58.7636298257,243.593,1.335147392,B3-23.6c
65.625396825,58.8504733308,244.818,0.313469387,B3-15.0c
67.401723355,67.107584171,394.439,0.232199547,G4+10.8c
67.63972789,65.3285451173,355.919,0.220589569,F4+32.9c
67.866122448,65.7794126741,365.31,0.162539683,F#4-22.1c
68.034467119,65.7532806197,364.759,0.162539683,F#4-24.7c
68.243446711,59.8564370228,259.465,0.104489796,C4-14.4c
68.405986394,62.8393369397,308.253,0.267029478,D#4-16.1c
68.841360543,64.7476654047,344.175,0.249614513,F4-25.2c
69.16063492,66.7979900793,387.448,0.220589569,G4-20.2c
69.387029478,69.2383634923,446.1,0.162539682,A4+23.8c
69.555374149,65.9208165161,368.306,0.139319728,F#4-7.9c
69.822403627,63.0575522904,312.163,0.110294785,D#4+5.8c
69.98494331,64.8237542406,345.691,0.719818594,F4-17.6c
70.710566893,64.9268128098,347.755,0.319274376,F4-7.3c
71.041451246,65.0861303309,350.97,0.43537415,F4+8.6c
71.482630385,66.3093415132,376.665,0.319274376,F#4+30.9c
71.947029478,62.956265194,310.342,0.121904762,D#4-4.4c
72.074739228,63.6251976106,322.568,0.238004535,E4-37.5c
72.341768707,58.3325214748,237.602,0.133514739,A#3+33.2c
72.486893423,58.450375695,239.225,0.319274377,A#3+45.0c
73.19510204,60.9976494757,277.145,0.342494331,C#4-0.2c
73.589841269,57.5861387561,227.576,0.168344671,A#3-41.4c
73.833650793,61.1605435402,279.765,0.423764172,C#4+16.1c
74.350294784,57.7699404002,230.005,0.133514739,A#3-23.0c
74.565079364,59.7737030243,258.228,0.156734694,C4-22.6c
75.10494331,57.5556828682,227.176,0.359909297,A#3-44.4c
75.470657596,54.9215878464,195.112,0.203174603,G3-7.8c
76.480725623,64.9256677594,347.732,0.377324263,F4-7.4c
76.863854874,66.0413873725,370.88,0.139319728,F#4+4.1c
77.01478458,65.11481494,351.552,0.185759637,F4+11.5c
77.287619047,61.4198563873,283.987,0.121904762,C#4+42.0c
77.415328797,63.4081414169,318.549,0.388934241,D#4+40.8c
77.810068026,64.4202992401,337.728,0.429569161,E4+42.0c
78.309297051,61.3270069704,282.468,0.34829932,C#4+32.7c
78.66340136,60.9654491852,276.63,0.354104308,C#4-3.5c
79.029115645,60.9835887542,276.92,0.476009071,C#4-1.6c
79.57478458,62.5670071427,303.442,0.133514739,D#4-43.3c
80.132063491,59.3783634565,252.398,0.150929705,B3+37.8c
80.323628117,61.6491927435,287.774,0.127709751,D4-35.1c
80.468752834,64.5104376598,339.491,0.371519274,F4-49.0c
80.851882085,65.3927781664,357.242,0.417959184,F4+39.3c
81.385941042,64.9869458706,348.965,0.394739229,F4-1.3c
81.78648526,66.8984137424,389.702,0.191564626,G4-10.2c
81.989659863,61.5402023256,285.968,0.197369615,D4-46.0c
82.192834466,59.2312978627,250.263,0.104489796,B3+23.1c
82.517913831,57.6516654063,228.439,0.621133787,A#3-34.8c
83.144852607,59.0391000173,247.5,0.615328798,B3+3.9c
83.771791382,58.5238904618,240.243,0.162539683,B3-47.6c
83.940136054,60.421339594,268.071,0.464399093,C4+42.1c
84.590294784,56.2236241366,210.352,0.296054422,G#3+22.4c
84.897959183,57.280535414,223.594,0.284444444,A3+28.1c
85.25786848,55.3942206742,200.512,0.12770975,G3+39.4c
85.397188208,56.0065560478,207.731,0.609523809,G#3+0.7c
86.157641723,54.2862070917,188.081,0.470204081,F#3+28.6c
86.633650793,55.5283908665,202.072,0.116099773,G#3-47.2c
86.767165532,56.7905971173,217.355,0.26122449,A3-20.9c
87.034195011,54.7583556034,193.281,0.586303854,G3-24.2c
87.736598639,57.8939905045,231.659,0.104489796,A#3-10.6c
88.038458049,57.0706787393,220.9,0.406349206,A3+7.1c
88.456417233,56.6863404861,216.05,0.412154195,A3-31.4c
88.880181405,56.6883436496,216.075,0.290249433,A3-31.2c
89.182040816,56.7644521631,217.027,0.272834467,A3-23.6c
89.460680271,56.6234033825,215.266,0.272834467,A3-37.7c
89.745124716,57.6758997636,228.759,0.156734694,A#3-32.4c
