"/Users/gong/Documents/github/MTG/JingjuSingingAnnotation/educationSegmentation/evaluationGroundTruth/newUnclassified/fem_07_pos_1.wav",0.011609977,-3284.25
,0.017414966,-3284.25
,0.023219955,-3284.25
,0.029024943,-3284.25
,0.034829932,-3284.25
,0.040634921,-3284.25
,0.046439909,-3284.25
,0.052244898,-3284.25
,0.058049887,-3284.25
,0.063854875,-3284.25
,0.069659864,-3284.25
,0.075464853,-3284.25
,0.081269841,-3284.25
,0.087074830,-3284.25
,0.092879819,-3284.25
,0.098684807,-3284.25
,0.104489796,-3284.25
,0.110294785,-3284.25
,0.116099773,-3284.25
,0.121904762,-3284.25
,0.127709751,-3284.25
,0.133514739,-3284.25
,0.139319728,-3284.25
,0.145124717,-3284.25
,0.150929705,-3284.25
,0.156734694,-3284.25
,0.162539683,-3284.25
,0.168344671,-3284.25
,0.174149660,-3284.25
,0.179954649,-3284.25
,0.185759637,-3284.25
,0.191564626,-3284.25
,0.197369615,-3284.25
,0.203174603,-3284.25
,0.208979592,-3284.25
,0.214784580,-3284.25
,0.220589569,-3284.25
,0.226394558,-3284.25
,0.232199546,-3284.25
,0.238004535,-3284.25
,0.243809524,-3284.25
,0.249614512,-3284.25
,0.255419501,-3284.25
,0.261224490,-3284.25
,0.267029478,-3284.25
,0.272834467,-3284.25
,0.278639456,-3284.25
,0.284444444,-3284.25
,0.290249433,-3284.25
,0.296054422,-3284.25
,0.301859410,-3284.25
,0.307664399,-3284.25
,0.313469388,-3284.25
,0.319274376,-3284.25
,0.325079365,-3284.25
,0.330884354,-3284.25
,0.336689342,-3284.25
,0.342494331,-3284.25
,0.348299320,-3284.25
,0.354104308,-3284.25
,0.359909297,-3284.25
,0.365714286,-3284.25
,0.371519274,-3284.25
,0.377324263,-3284.25
,0.383129252,-3284.25
,0.388934240,-3284.25
,0.394739229,-3284.25
,0.400544218,-3284.25
,0.406349206,-3284.25
,0.412154195,-3284.25
,0.417959184,-3284.25
,0.423764172,-3284.25
,0.429569161,-3284.25
,0.435374150,-3284.25
,0.441179138,-3284.25
,0.446984127,-3284.25
,0.452789116,-3284.25
,0.458594104,-3284.25
,0.464399093,-3284.25
,0.470204082,-3284.25
,0.476009070,-3284.25
,0.481814059,-3284.25
,0.487619048,-3284.25
,0.493424036,-3284.25
,0.499229025,-3284.25
,0.505034014,-3284.25
,0.510839002,-3284.25
,0.516643991,-3284.25
,0.522448980,-3284.25
,0.528253968,-3284.25
,0.534058957,-3284.25
,0.539863946,-3284.25
,0.545668934,-3284.25
,0.551473923,-3284.25
,0.557278912,-3284.25
,0.563083900,-3284.25
