startTime,pitch,freq,duration,noteStr
0.145124716,66.8220128606,387.986,0.400544217,G4-17.8c
0.551473922,66.6467045833,384.077,0.284444445,G4-35.3c
0.841723355,69.8294513709,461.594,0.145124717,A#4-17.1c
1.004263038,66.9815984753,391.579,0.278639456,G4-1.8c
1.288707482,68.0893645135,417.454,0.290249433,G#4+8.9c
1.590566893,66.9182157677,390.148,0.12770975,G4-8.2c
1.799546484,69.4829433588,452.447,0.145124717,A4+48.3c
1.95047619,66.1651569444,373.541,0.655963718,F#4+16.5c
2.618049886,66.4689198298,380.153,0.255419501,F#4+46.9c
2.879274376,65.0522093873,350.283,0.162539682,F4+5.2c
3.047619047,62.5258228297,302.721,0.272834467,D#4-47.4c
3.390113378,71.4166978903,505.915,0.110294784,B4+41.7c
3.570068026,66.7922250121,387.319,0.110294785,G4-20.8c
3.6861678,69.6547344428,456.959,0.12770975,A#4-34.5c
3.819682539,66.5107210019,381.072,0.296054422,G4-48.9c
4.121541949,63.5455826949,321.088,0.638548753,E4-45.4c
5.555374149,67.1377110913,395.126,0.359909297,G4+13.8c
5.932698412,67.109866355,394.491,0.609523809,G4+11.0c
6.786031745,69.0089686166,440.228,0.17414966,A4+0.9c
6.965986394,66.1580644681,373.388,0.116099773,F#4+15.8c
7.087891156,66.2347683792,375.046,0.272834467,F#4+23.5c
8.028299319,76.1521101505,665.073,0.150929705,E5+15.2c
8.185034013,74.110110717,591.077,0.220589569,D5+11.0c
8.411428571,72.1417830087,527.554,0.145124716,C5+14.2c
8.887437641,65.8073033887,365.899,0.150929705,F#4-19.3c
9.044172335,69.8691991041,462.655,0.203174603,A#4-13.1c
9.253151927,66.0297136654,370.63,1.265487528,F#4+3.0c
10.524444444,66.1467939713,373.145,1.613786848,F#4+14.7c
12.149841269,66.4389282471,379.495,0.423764172,F#4+43.9c
12.614240362,66.4970864457,380.772,0.336689342,F#4+49.7c
12.956734693,69.4760927838,452.268,0.191564626,A4+47.6c
13.154104308,65.830093986,366.381,0.145124716,F#4-17.0c
13.450158729,63.7995504245,325.833,0.26122449,E4-20.0c
13.798458049,62.0080883165,293.802,0.238004535,D4+0.8c
14.100317459,64.2458528851,334.342,0.168344672,E4+24.6c
14.274467119,62.2582945881,298.079,0.26122449,D4+25.8c
14.570521541,64.0761160653,331.08,0.359909297,E4+7.6c
14.982675736,66.25529766,375.491,0.78367347,F#4+25.5c
15.841814058,66.8002687626,387.499,0.17414966,G4-20.0c
16.021768707,69.3137972967,448.048,0.185759637,A4+31.4c
16.213333333,66.1322195742,372.831,0.208979591,F#4+13.2c
16.579047618,64.1448981343,332.398,0.359909297,E4+14.5c
17.17696145,69.3757798474,449.655,0.243809524,A4+37.6c
17.449795918,65.3208580955,355.761,0.110294784,F4+32.1c
17.571700679,65.0843544634,350.934,0.104489796,F4+8.4c
17.763265305,67.2343154354,397.337,0.13351474,G4+23.4c
17.902585033,65.2501039286,354.31,0.150929705,F4+25.0c
18.059319727,65.767892873,365.067,1.567346939,F#4-23.2c
21.269478457,63.2038991219,314.813,0.354104309,D#4+20.4c
21.861587301,66.9065859326,389.886,0.197369614,G4-9.3c
22.064761904,64.7487216931,344.196,0.168344671,F4-25.1c
22.238911564,62.0865752707,295.137,0.162539682,D4+8.7c
22.505941042,62.4685964447,301.722,0.26122449,D4+46.9c
22.836825396,60.7825576888,273.723,0.145124717,C#4-21.7c
23.510204081,71.1637189632,498.576,0.133514739,B4+16.4c
23.783038548,64.2643803273,334.7,0.191564626,E4+26.4c
23.99201814,65.2879307225,355.085,0.145124716,F4+28.8c
24.288072562,67.3201982069,399.313,0.179954648,G4+32.0c
24.473832199,65.6957556405,363.549,0.359909297,F#4-30.4c
24.839546484,63.3419829592,317.334,0.162539683,D#4+34.2c
25.025306122,64.0461276478,330.507,0.278639455,E4+4.6c
26.128253967,65.0655486911,350.553,0.249614513,F4+6.6c
26.424308389,62.3763159054,300.118,0.34829932,D4+37.6c
26.824852607,69.7439906501,459.321,0.150929705,A#4-25.6c
26.981587301,66.5127652595,381.117,0.220589569,G4-48.7c
27.225396825,69.6177181794,455.983,0.12770975,A#4-38.2c
27.358911564,66.2558509216,375.503,0.21478458,F#4+25.6c
27.718820861,65.4919358355,359.294,0.226394558,F4+49.2c
27.974240362,62.3051595005,298.887,1.329342404,D4+30.5c
29.315192743,62.5498827129,303.142,0.934603175,D#4-45.0c
30.261405895,62.0837007578,295.088,0.26122449,D4+8.4c
30.714195011,64.5529661979,340.326,0.272834467,F4-44.7c
31.039274376,65.0270343434,349.774,0.150929705,F4+2.7c
31.196009069,62.8279883425,308.051,0.104489796,D#4-17.2c
31.434013605,59.5726857719,255.247,0.21478458,C4-42.7c
31.654603174,57.3576361907,224.592,0.179954648,A3+35.8c
31.869387754,57.3021242401,223.873,0.127709751,A3+30.2c
32.542766439,62.9303617163,309.878,0.104489796,D#4-7.0c
32.693696144,65.2043574517,353.375,0.168344672,F4+20.4c
32.867845804,66.9453512422,390.76,0.267029479,G4-5.5c
33.442539682,67.4242842794,401.721,0.185759637,G4+42.4c
33.726984126,65.1869567583,353.02,0.185759637,F4+18.7c
33.941768707,58.6108663805,241.453,0.104489796,B3-38.9c
34.208798185,62.9558746966,310.335,0.156734694,D#4-4.4c
34.388752834,61.5360851546,285.9,0.673378684,D4-46.4c
35.073741496,61.9027638804,292.02,0.336689342,D4-9.7c
36.594648525,54.2706441119,187.912,0.185759637,F#3+27.1c
37.09387755,57.796039203,230.352,0.429569161,A#3-20.4c
37.5292517,57.2299788899,222.942,0.191564626,A3+23.0c
37.802086167,58.9519345303,246.257,0.325079365,B3-4.8c
38.132970521,62.1676858673,296.523,0.168344671,D4+16.8c
38.307120181,60.1769263278,264.313,0.330884353,C4+17.7c
39.160453514,64.5089077425,339.461,0.116099773,F4-49.1c
39.282358276,62.3476226398,299.621,0.586303855,D4+34.8c
39.996371881,59.100336729,248.377,0.116099774,B3+10.0c
40.280816326,59.4870135916,253.987,0.313469387,B3+48.7c
40.768435373,59.5266386735,254.569,0.255419501,C4-47.3c
41.192199546,57.8067080704,230.494,0.539863945,A#3-19.3c
42.242902494,57.9451809004,232.345,0.423764172,A#3-5.5c
42.672471655,59.2872404162,251.073,0.296054421,B3+28.7c
43.160090702,57.9772655446,232.776,0.197369615,A#3-2.3c
43.363265305,59.4337651848,253.207,0.197369615,B3+43.4c
43.583854874,62.7047546686,305.866,0.69659864,D#4-29.5c
44.843537414,68.8188100653,435.419,0.232199547,A4-18.1c
45.081541949,66.6073543381,383.205,0.116099774,G4-39.3c
45.215056689,66.3422191879,377.381,0.77786848,F#4+34.2c
46.3354195,64.3737941925,336.822,0.388934241,E4+37.4c
46.730158729,64.4659639472,338.62,0.191564626,E4+46.6c
47.560272108,67.0597647308,393.351,0.150929705,G4+6.0c
47.792471655,63.8427463921,326.647,1.64861678,E4-15.7c
49.446893423,63.9044873447,327.814,0.476009071,E4-9.6c
49.969342403,65.0696966014,350.637,0.435374149,F4+7.0c
50.410521541,65.4171369553,357.745,0.238004535,F4+41.7c
50.80526077,62.1736984243,296.626,0.17414966,D4+17.4c
51.112925169,62.2459191888,297.866,0.632743764,D4+24.6c
51.780498865,66.9472562214,390.803,0.156734694,G4-5.3c
51.948843537,64.3653112666,336.657,0.226394557,E4+36.5c
52.186848072,63.7611461533,325.111,0.116099773,E4-23.9c
52.308752834,66.7964261036,387.413,0.116099773,G4-20.4c
52.430657596,63.9083421531,327.887,0.435374149,E4-9.2c
53.632290249,65.8257934937,366.29,0.12770975,F#4-17.4c
53.765804988,68.7621386656,433.996,0.156734694,A4-23.8c
53.92834467,66.1305942792,372.796,0.243809524,F#4+13.1c
54.177959183,70.0613261864,467.818,0.139319728,A#4+6.1c
54.474013605,65.8292906785,366.364,0.238004535,F#4-17.1c
54.723628117,64.1911382624,333.287,0.284444445,E4+19.1c
55.01387755,66.1407150615,373.014,0.243809524,F#4+14.1c
55.304126983,70.8426575432,489.415,0.145124717,B4-15.7c
55.460861677,68.7051610786,432.57,0.191564626,A4-29.5c
55.774331065,66.0231729494,370.49,0.168344671,F#4+2.3c
55.948480725,69.0558209009,441.421,0.185759637,A4+5.6c
56.140045351,66.072121595,371.539,0.348299319,F#4+7.2c
57.173333333,65.4767993409,358.98,0.116099773,F4+47.7c
57.31265306,68.6587935229,431.413,0.145124717,A4-34.1c
57.463582766,65.7366608019,364.409,0.290249433,F#4-26.3c
57.974421768,68.9511417988,438.76,0.232199546,A4-4.9c
58.380770974,64.3048336625,335.483,0.162539683,E4+30.5c
58.618775509,66.1699299821,373.644,0.301859411,F#4+17.0c
58.96126984,69.4350474188,451.197,0.818503402,A4+43.5c
59.78557823,66.3676610903,377.936,0.3076644,F#4+36.8c
60.099047618,69.2154514963,445.51,0.203174603,A4+21.5c
60.30802721,66.1586672098,373.401,0.406349206,F#4+15.9c
60.720181405,63.9800012566,329.247,0.220589569,E4-2.0c
60.946575963,66.6318684934,383.748,0.110294784,G4-36.8c
