startTime,pitch,freq,duration,noteStr
1.265487528,71.9491338588,521.716,0.174149659,C5-5.1c
1.445442176,69.6621963729,457.156,0.69659864,A#4-33.8c
2.176870747,69.2277267771,445.826,0.330884354,A4+22.8c
2.51356009,70.4033447516,477.152,0.795283447,A#4+40.3c
3.314648525,72.5349838429,539.673,0.110294785,C#5-46.5c
3.430748298,69.2776316365,447.113,1.004263039,A4+27.8c
4.440816326,66.3363461962,377.253,0.307664399,F#4+33.6c
4.754285713,68.0911062185,417.496,0.290249434,G#4+9.1c
5.050340135,69.5597594483,454.459,0.43537415,A#4-44.0c
5.491519274,72.4067057745,535.689,0.133514739,C5+40.7c
5.630839001,69.5816118335,455.033,0.354104309,A#4-41.8c
5.990748298,67.1168865732,394.651,0.446984127,G4+11.7c
7.343310657,67.870175773,412.202,0.783673469,G#4-13.0c
8.219863945,69.3162314126,448.111,0.168344671,A4+31.6c
8.394013605,73.0646713056,556.44,0.179954648,C#5+6.5c
8.579773242,70.0250587909,466.839,0.371519274,A#4+2.5c
8.957097505,72.5650160976,540.61,0.777868481,C#5-43.5c
10.147120181,62.4298801106,301.048,0.731428571,D4+43.0c
10.954013605,66.0549190186,371.17,0.760453514,F#4+5.5c
11.720272108,66.3348317424,377.22,0.580498866,F#4+33.5c
12.36462585,70.4652048727,478.86,0.110294784,A#4+46.5c
12.480725623,67.799430006,410.521,2.530975056,G#4-20.1c
27.057052153,65.5047962736,359.561,0.168344672,F#4-49.5c
27.46340136,70.2296621632,472.389,0.139319728,A#4+23.0c
27.608526076,73.1119911907,557.963,0.13351474,C#5+11.2c
27.747845804,69.6007765776,455.537,0.226394558,A#4-39.9c
28.055510203,72.7701883526,547.055,0.104489796,C#5-23.0c
28.165804988,70.182467945,471.103,0.156734694,A#4+18.2c
28.32834467,72.7270956137,545.695,0.116099774,C#5-27.3c
28.450249432,69.4549115769,451.715,0.139319728,A4+45.5c
29.117823128,67.4159648621,401.528,0.603718821,G4+41.6c
29.727346938,69.4272949829,450.995,0.34829932,A4+42.7c
30.081451246,72.5382235506,539.774,0.412154195,C#5-46.2c
31.863582766,68.3857379296,424.662,0.133514739,G#4+38.6c
32.002902494,72.7212254371,545.51,0.150929705,C#5-27.9c
32.159637187,69.3778203006,449.708,0.325079365,A4+37.8c
32.49632653,72.380217165,534.87,1.201632653,C5+38.0c
33.860498865,68.7724273704,434.254,0.179954649,A4-22.8c
34.046258503,67.5021118142,403.531,0.226394557,G#4-49.8c
34.35972789,68.1954128093,420.019,0.104489796,G#4+19.5c
34.470022675,65.7430731934,364.544,1.17260771,F#4-25.7c
43.920544217,67.121228908,394.75,0.243809524,G4+12.1c
44.280453514,72.6807145943,544.235,0.197369614,C#5-31.9c
44.495238094,73.1387164787,558.825,0.104489796,C#5+13.9c
44.605532879,69.4269111087,450.985,0.197369615,A4+42.7c
44.889977323,66.0256026467,370.542,0.267029479,F#4+2.6c
45.85941043,66.5289291055,381.473,0.429569161,G4-47.1c
46.29478458,67.9856667332,414.961,0.139319728,G#4-1.4c
46.503764172,69.6363499835,456.474,0.325079365,A#4-36.4c
46.834648525,67.3613368384,400.263,0.203174603,G4+36.1c
48.471655328,62.4481576566,301.366,0.127709751,D4+44.8c
48.605170067,65.805505343,365.861,0.150929705,F#4-19.5c
48.85478458,66.6337180614,383.789,0.12770975,G4-36.6c
49.116009069,70.1132056029,469.222,0.278639456,A#4+11.3c
49.406258503,69.9923196092,465.957,0.243809523,A#4-0.8c
49.748752834,70.2292590252,472.378,0.220589569,A#4+22.9c
49.975147391,68.2528577176,421.415,1.062312926,G#4+25.3c
57.736417233,70.5111308241,480.132,0.191564626,B4-48.9c
58.154376416,65.5270747112,360.024,0.371519275,F#4-47.3c
58.554920634,69.0562523108,441.432,0.470204082,A4+5.6c
59.65786848,69.677640302,457.564,0.284444444,A#4-32.2c
59.948117913,67.5375983853,404.359,0.267029478,G#4-46.2c
60.267392289,68.13219277,418.488,0.319274377,G#4+13.2c
62.252698412,69.5056189343,453.04,0.133514739,A#4-49.4c
62.39201814,67.676443429,407.615,0.481814059,G#4-32.4c
62.879637187,72.4761467484,537.842,0.150929706,C5+47.6c
63.036371881,69.1981892305,445.066,0.574693878,A4+19.8c
63.657505668,65.4205725148,357.816,0.354104309,F4+42.1c
64.267029478,62.351320216,299.685,0.12770975,D4+35.1c
64.551473922,58.4243034335,238.865,0.162539683,A#3+42.4c
64.917188208,60.4887600541,269.117,0.412154195,C4+48.9c
65.335147391,62.351320216,299.685,0.185759638,D4+35.1c
65.526712017,67.1869326284,396.251,0.121904762,G4+18.7c
