1.457052154,454.736,0.191564625,0
1.654421768,538.58,0.127709750,0
1.787936507,432.438,0.121904761,0
1.921451247,370.734,0.208979591,0
2.263945578,499.133,0.679183673,0
2.943129251,437.463,0.249614512,0
3.198548752,496.537,0.220589569,0
3.424943310,432.556,0.261224489,0
3.808072562,428.593,0.690793650,0
4.504671201,499.94,0.272834467,0
4.783310657,432.438,0.127709750,0
5.851428571,343.786,0.394739229,0
6.257777777,289.098,0.284444444,0
6.542222222,480.778,0.168344671,0
6.722176870,342.994,0.412154195,0
7.134331065,372.135,0.179954648,0
7.383945578,423.045,0.226394557,0
7.616145124,533.214,0.238004535,0
7.859954648,436.519,0.406349206,0
8.272108843,326.35,0.185759637,0
8.463673469,380.736,0.214784580,0
8.684263038,335.387,0.104489795,0
11.789931972,212.217,0.133514739,0
11.923446712,254.176,1.190022675,0
13.177324263,260.565,0.110294784,0
13.285714285,282.757,0.354104308,0
13.722448979,256.602,0.102040816,0.8
14.030657596,213.736,0.226394557,0
14.262857142,171.613,0.116099773,0
14.384761904,213.736,0.342494331,0
14.732653061,258.187,0.313469387,0
15.052335600,231.738,0.179954648,0
16.190113378,394.264,0.301859410,0
16.546938775,500.718,0.290249433,0
16.880907029,422.561,0.121904761,0
17.008163265,499.133,0.104489795,0
17.118911564,417.708,0.133514739,0
17.258231292,345.372,0.377324263,0
17.780680272,284.966,0.888163265,0
18.825578231,335.387,0.377324263,0
19.295782312,374.697,0.388934240,0
19.685714285,414.327,0.441179138,0
20.143310657,323.963,0.226394557,0
20.375510204,385.259,0.185759637,0
20.625124716,417.708,0.412154195,0
21.048888888,420.251,0.632743764,0
21.728072562,339.284,0.330884353,0
22.064761904,288.618,0.116099773,0
22.185714285,339.031,0.417959183,0
22.610430839,380.834,0.116099773,0
22.738140589,342.994,0.272834467,0
23.005170068,373.905,1.021678004,0
24.073287981,339.284,0.255419501,0
24.334512471,374.697,0.238004535,0
24.578321995,417.708,0.278639455,0
24.944036281,345.372,0.394739229,0
25.338775510,403.479,0.133514739,0
25.483900226,373.905,2.705124716,0
49.146485260,499.133,0.081995464,0.8,New Point
49.232108843,422.561,0.150929705,0
49.388843537,385.259,0.342494331,0
49.783582766,499.133,0.690793650,0
50.485986394,422.561,0.197369614,0
50.689160997,526.279,0.121904761,0
50.811065759,419.875,0.160000000,0
50.974489795,385.794,0.136734693,0.8,New Point
51.124535147,342.994,0.760453514,0
53.208526077,278.786,0.516643990,0
53.957369614,342.201,0.586303854,0
54.607528344,419.875,0.203174603,0
54.816507936,508.475,0.214784580,0
55.037097505,432.438,0.336689342,0
55.379591836,295.364,0.139319727,0
55.524716553,370.734,0.203174603,0
58.734875283,308.413,0.464399092,0
59.205079365,337.061,0.139319727,0
59.399546485,283.55,0.303854875,0
59.733333333,208.854,0.301859410,0
60.145487528,256.602,0.545668934,0
60.691156462,274.039,0.185759637,0
60.882721088,340.669,0.197369614,0
61.085895691,282.026,0.272834467,0
61.370340136,255.809,0.638548752,0
62.008888888,201.74,0.104489795,0
62.955102040,258.187,0.940408163,0
63.947755102,282.026,0.191564625,0
64.269387755,343.786,2.310385487,0
84.224580498,422.561,0.679183673,0
84.950204081,373.905,0.261224489,0
85.246258503,499.926,0.354104308,0
85.611972789,422.561,0.203174603,0
85.820952380,538.58,0.116099773,0
85.942857142,419.082,0.301859410,0
86.256326530,341.409,0.505034013,0
88.301133786,276.417,0.265941043,0
88.630566893,432.438,0.319274376,0
88.971428571,438.104,0.191564625,0
89.170430839,372.135,0.156734693,0
89.332970521,282.026,0.243809523,0
89.582585034,375.49,0.116099773,0
89.704489795,341.758,0.578866213,0
90.319818594,272.419,0.214784580,0
90.540408163,355.33,0.104489795,0
90.648979591,280.38,0.156734693,0
90.842267573,327.727,0.191564625,0
91.039637188,372.135,0.632743764,0
91.782675736,422.561,0.307664399,0
