startTime,pitch,freq,duration,noteStr
12.347210884,66.0202288209,370.427,0.731428571,F#4+2.0c
13.223764172,64.7906194132,345.03,0.522448979,F4-20.9c
13.798458049,66.4687832079,380.15,0.354104308,F#4+46.9c
14.425396825,63.0601586812,312.21,0.510839002,D#4+6.0c
14.959455781,63.1396036799,313.646,0.272834468,D#4+14.0c
15.238095237,64.8517765684,346.251,0.551473923,F4-14.8c
15.806984126,64.911871418,347.455,0.203174603,F4-8.8c
16.811247165,66.2955473685,376.365,0.38893424,F#4+29.6c
17.205986394,64.9087320868,347.392,0.17414966,F4-9.1c
17.531065759,70.0048732349,466.295,0.597913832,A#4+0.5c
18.1754195,66.8340563525,388.256,0.249614513,G4-16.6c
18.500498865,65.2677341767,354.671,0.330884354,F4+26.8c
18.837188208,63.0541689427,312.102,0.150929705,D#4+5.4c
18.993922902,65.3011384189,355.356,0.168344671,F4+30.1c
19.168072562,67.0156079926,392.349,0.336689342,G4+1.6c
19.586031745,68.7295173691,433.179,0.278639456,A4-27.1c
19.87047619,71.4247718942,506.151,0.121904762,B4+42.5c
20.021405895,66.1571835002,373.369,0.267029478,F#4+15.7c
20.294240362,63.7039138129,324.038,0.133514739,E4-29.6c
20.43356009,65.2330915521,353.962,0.249614512,F4+23.3c
20.688979591,63.160565871,314.026,0.17414966,D#4+16.1c
21.47265306,57.3788211897,224.867,0.208979592,A3+37.9c
21.774512471,58.0265050134,233.439,0.255419501,A#3+2.6c
22.128616779,63.3797487544,318.027,0.110294785,D#4+38.0c
22.244716552,61.8525361677,291.174,0.394739229,D4-14.7c
22.697505668,59.8734430887,259.72,0.238004535,C4-12.7c
22.941315192,57.6546965568,228.479,0.232199546,A#3-34.5c
23.38249433,55.2221548775,198.529,0.377324263,G3+22.2c
23.858503401,57.8103880557,230.543,0.638548752,A#3-19.0c
25.054331065,57.9933970525,232.993,0.870748299,A#3-0.7c
25.930884353,60.3983980827,267.716,0.243809524,C4+39.8c
26.255963718,63.1203291766,313.297,0.505034014,D#4+12.0c
26.842267573,63.2451492749,315.564,0.696598639,D#4+24.5c
28.427029478,62.8870095911,309.103,0.458594104,D#4-11.3c
29.117823128,55.3878302853,200.438,0.290249434,G3+38.8c
29.41387755,58.3942717113,238.451,0.121904762,A#3+39.4c
29.541587301,55.2856094919,199.258,0.21478458,G3+28.6c
29.791201813,58.3946347242,238.456,0.208979592,A#3+39.5c
30.098866212,60.2372116808,265.235,0.481814059,C4+23.7c
30.638730158,59.4334916935,253.203,0.226394558,B3+43.3c
30.870929704,58.0450356326,233.689,0.150929706,A#3+4.5c
32.188662131,67.592100714,405.634,0.412154195,G#4-40.8c
32.606621314,65.7336675395,364.346,0.110294785,F#4-26.6c
32.838820861,66.4613129029,379.986,0.539863945,F#4+46.1c
33.401904761,67.2889542044,398.593,0.150929705,G4+28.9c
33.663129251,64.953476037,348.291,0.278639456,F4-4.7c
33.947573695,63.1330339821,313.527,0.145124717,D#4+13.3c
34.098503401,65.7908774555,365.552,0.272834467,F#4-20.9c
34.377142856,68.6782453451,431.898,0.162539683,A4-32.2c
34.545487528,64.8349686152,345.915,0.110294784,F4-16.5c
34.661587301,67.1959304996,396.457,0.121904762,G4+19.6c
34.789297051,64.9296004419,347.811,0.162539683,F4-7.0c
35.120181405,55.2303500271,198.623,0.319274376,G3+23.0c
35.44526077,58.7813884053,243.843,0.121904762,B3-21.9c
35.572970521,54.060328717,185.643,0.220589569,F#3+6.0c
35.799365079,58.8805718037,245.244,0.116099773,B3-11.9c
35.92126984,58.0150802719,233.285,0.458594105,A#3+1.5c
36.490158729,60.176991827,264.314,0.150929706,C4+17.7c
36.774603174,61.2531797228,281.266,0.208979592,C#4+25.3c
37.018412698,59.4440179906,253.357,0.243809523,B3+44.4c
37.366712017,64.7678745995,344.577,1.457052155,F4-23.2c
38.82956916,65.0890897053,351.03,0.116099773,F4+8.9c
39.514557822,62.8638066036,308.689,0.458594105,D#4-13.6c
39.978956915,65.0463269479,350.164,0.139319728,F4+4.6c
40.124081632,61.9842661549,293.398,0.191564626,D4-1.6c
40.39111111,59.7326913057,257.617,0.423764173,C4-26.7c
40.820680271,58.2927656513,237.057,0.116099774,A#3+29.3c
41.17478458,63.0168528232,311.43,0.876553288,D#4+1.7c
42.765351473,65.4064872285,357.525,0.104489796,F4+40.6c
42.875646258,63.1331444178,313.529,0.464399093,D#4+13.3c
43.345850339,58.773434814,243.731,0.441179139,B3-22.7c
43.920544217,53.3955886821,178.65,0.168344671,F3+39.6c
44.228208616,57.5102803796,226.581,0.150929705,A#3-49.0c
44.51265306,63.0886370325,312.724,0.423764173,D#4+8.9c
44.994467119,57.716944975,229.302,0.586303855,A#3-28.3c
46.050975056,60.8344063034,274.544,0.336689342,C#4-16.6c
46.393469387,63.1010331904,312.948,0.168344671,D#4+10.1c
46.567619047,60.785213887,273.765,0.208979592,C#4-21.5c
46.782403627,66.6759336879,384.726,0.290249433,G4-32.4c
47.235192743,64.5036539971,339.358,0.150929705,F4-49.6c
47.391927437,62.5445706985,303.049,0.238004535,D#4-45.5c
47.717006802,65.8071141295,365.895,0.336689342,F#4-19.3c
48.198820861,55.2397609445,198.731,0.307664399,G3+24.0c
48.512290249,57.7770895177,230.1,0.150929705,A#3-22.3c
48.669024942,55.1646799506,197.871,0.272834468,G3+16.5c
48.965079364,58.2388584896,236.32,0.203174603,A#3+23.9c
49.319183673,59.6917169252,257.008,0.179954648,C4-30.8c
49.510748298,59.7486779638,257.855,0.22058957,C4-25.1c
49.783582766,58.2859725021,236.964,0.296054421,A#3+28.6c
50.120272108,55.1207903378,197.37,0.179954649,G3+12.1c
50.323446711,58.2715007836,236.766,0.214784581,A#3+27.1c
50.54403628,60.223564517,265.026,0.313469388,C4+22.4c
50.880725623,62.0298769222,294.172,0.179954648,D4+3.0c
51.141950113,61.5409893203,285.981,0.21478458,D4-45.9c
51.379954648,59.4566547609,253.542,0.220589569,B3+45.7c
51.681814058,62.6401089114,304.726,0.429569161,D#4-36.0c
52.117188208,65.2233556919,353.763,0.110294784,F4+22.3c
52.233287981,62.4160729477,300.808,0.139319728,D4+41.6c
52.552562357,57.2548103567,223.262,0.22058957,A3+25.5c
52.854421768,60.020794344,261.94,0.133514739,C4+2.1c
52.993741496,63.030244791,311.671,0.597913832,D#4+3.0c
54.044444444,67.1698850055,395.861,0.12770975,G4+17.0c
54.177959183,63.3489101318,317.461,0.406349206,D#4+34.9c
54.653968253,59.9795032529,261.316,0.249614513,C4-2.1c
54.909387754,56.3069595307,211.367,0.104489796,G#3+30.7c
55.18802721,56.5596716148,214.475,0.243809524,A3-44.0c
55.437641723,58.4092215439,238.657,0.168344671,A#3+40.9c
55.687256235,64.4170182128,337.664,0.133514739,E4+41.7c
55.826575963,62.7274933561,306.268,0.586303855,D#4-27.3c
56.499954648,62.8427625293,308.314,0.208979592,D#4-15.7c
56.726349206,58.3129102855,237.333,0.261224489,A#3+31.3c
56.993378684,60.3626003501,267.163,0.267029478,C4+36.3c
57.301043083,58.343738707,237.756,0.307664399,A#3+34.4c
57.614512471,54.7918227264,193.655,0.191564626,G3-20.8c
58.39818594,68.0885350686,417.434,0.133514739,G#4+8.9c
58.537505668,66.6179227057,383.439,0.429569161,G4-38.2c
58.972879818,64.8985627253,347.188,0.179954648,F4-10.1c
59.158639455,63.1519634108,313.87,0.220589569,D#4+15.2c
59.564988661,58.9301975958,245.948,0.278639456,B3-7.0c
59.849433106,62.7636891505,306.909,0.110294784,D#4-23.6c
59.977142856,62.9014537111,309.361,0.203174603,D#4-9.9c
60.186122448,59.8782417787,259.792,0.179954649,C4-12.2c
60.371882085,64.991856617,349.064,0.586303855,F4-0.8c
60.963990929,65.9089200842,368.053,0.499229025,F#4-9.1c
61.596734693,52.7997490982,172.606,0.179954649,F3-20.0c
61.840544217,62.2363846808,297.702,0.208979592,D4+23.6c
62.13079365,59.9320027219,260.6,0.191564626,C4-6.8c
62.328163264,56.0310407405,208.025,0.104489796,G#3+3.1c
62.60680272,58.0849942066,234.229,0.417959184,A#3+8.5c
63.100226757,54.3069972839,188.307,0.249614512,F#3+30.7c
63.425306122,62.814663913,307.814,0.191564625,D#4-18.5c
63.703945577,60.0601408894,262.536,0.168344672,C4+6.0c
63.878095237,58.3494901822,237.835,0.220589569,A#3+34.9c
64.238004534,58.8043055515,244.166,0.121904762,B3-19.6c
64.42956916,54.3547385258,188.827,0.255419501,F#3+35.5c
64.743038548,58.1066368972,234.522,0.597913832,A#3+10.7c
65.857596371,54.6611676735,192.199,0.255419501,G3-33.9c
66.118820861,57.3972118477,225.106,0.499229025,A3+39.7c
66.699319727,64.7041507147,343.311,0.197369615,F4-29.6c
67.024399092,62.3766620126,300.124,0.168344671,D4+37.7c
67.221768707,59.5449227568,254.838,0.139319728,C4-45.5c
67.448163264,57.407514387,225.24,0.319274377,A3+40.7c
67.790657596,60.3565728389,267.07,0.156734693,C4+35.7c
67.953197278,63.0766751825,312.508,0.725623583,D#4+7.7c
69.009705215,63.2546925595,315.738,0.499229025,D#4+25.5c
69.561179137,52.874611226,173.354,0.232199547,F3-12.5c
69.799183673,55.9198320791,206.693,0.162539682,G#3-8.0c
70.118458049,54.5784616584,191.283,0.168344671,G3-42.2c
70.356462584,58.6804195223,242.425,0.145124717,B3-32.0c
70.646712017,64.1866704812,333.201,0.13351474,E4+18.7c
70.786031745,61.412539433,283.867,0.133514739,C#4+41.3c
70.925351473,63.3967246792,318.339,0.156734694,D#4+39.7c
71.250430838,57.6974549639,229.044,0.516643991,A#3-30.3c
72.219863945,65.4287957327,357.986,0.772063492,F4+42.9c
72.997732425,67.7601236293,409.59,0.17414966,G#4-24.0c
73.363446711,64.8871898948,346.96,0.214784581,F4-11.3c
73.58403628,63.4287811572,318.929,0.156734694,D#4+42.9c
73.903310657,67.3176400544,399.254,0.162539682,G4+31.8c
74.071655328,64.706571069,343.359,0.145124717,F4-29.3c
74.32126984,62.8781019767,308.944,0.121904762,D#4-12.2c
74.448979591,60.37361296,267.333,0.38893424,C4+37.4c
74.84371882,61.9107062184,292.154,0.423764172,D4-8.9c
75.273287981,59.5047948199,254.248,0.26122449,C4-49.5c
75.540317459,57.8011490585,230.42,0.26122449,A#3-19.9c
75.807346938,54.4146873737,189.482,0.179954648,F#3+41.5c
75.993106575,61.9228497633,292.359,0.156734694,D4-7.7c
76.213696144,57.6373360375,228.25,1.056507937,A#3-36.3c
77.630113378,59.1134357231,248.565,0.255419501,B3+11.3c
77.908752834,57.8319265608,230.83,0.243809523,A#3-16.8c
78.332517006,57.9714634479,232.698,0.21478458,A#3-2.9c
78.553106575,60.1510347168,263.918,0.179954649,C4+15.1c
78.866575963,65.2106272171,353.503,0.255419501,F4+21.1c
79.13941043,65.3275236212,355.898,0.278639456,F4+32.7c
79.435464852,60.2744417637,265.806,0.423764172,C4+27.4c
80.021768707,57.6872479513,228.909,0.296054421,A#3-31.3c
80.387482992,60.1576587891,264.019,0.13351474,C4+15.8c
80.52680272,62.7018677737,305.815,0.667573696,D#4-29.8c
81.554285713,63.2133552416,314.985,0.423764173,D#4+21.3c
82.053514738,57.9815043089,232.833,0.272834468,A#3-1.9c
82.337959183,59.5800772097,255.356,0.568888889,C4-42.0c
82.91265306,63.1503086013,313.84,0.214784581,D#4+15.0c
83.191292516,57.7453851668,229.679,0.243809524,A#3-25.5c
83.440907029,59.6095437621,255.791,0.208979591,C4-39.0c
83.655691609,58.186032185,235.6,0.296054422,A#3+18.6c
83.95755102,55.1751759362,197.991,0.220589569,G3+17.5c
84.752834466,66.8666655125,388.988,0.592108844,G4-13.3c
85.350748298,65.0535932003,350.311,0.162539683,F4+5.4c
85.51909297,62.7936162932,307.44,0.226394558,D#4-20.6c
85.815147391,58.7684619632,243.661,0.203174604,B3-23.2c
86.047346938,66.2654840606,375.712,0.26122449,F#4+26.5c
86.349206348,66.3170154944,376.832,0.185759638,F#4+31.7c
86.540770974,65.0807528394,350.861,0.267029479,F4+8.1c
86.848435373,64.2705345023,334.819,0.121904762,E4+27.1c
86.976145124,68.7531210524,433.77,0.179954648,A4-24.7c
87.446349206,53.5213995589,179.953,0.249614512,F#3-47.9c
87.701768707,57.1509801011,221.927,0.21478458,A3+15.1c
87.922358276,58.9456765283,246.168,0.284444444,B3-5.4c
88.450612244,62.2250992717,297.508,0.249614513,D4+22.5c
88.706031745,63.8874208293,327.491,0.162539683,E4-11.3c
88.955646258,61.2928349803,281.911,0.267029478,C#4+29.3c
89.228480725,59.7036357354,257.185,0.179954648,C4-29.6c
89.449070294,57.6389287754,228.271,0.272834467,A#3-36.1c
89.72770975,59.963595804,261.076,0.191564626,C4-3.6c
90.041179137,62.340340728,299.495,0.208979592,D4+34.0c
90.255963718,64.9072868064,347.363,0.208979592,F4-9.3c
90.563628117,60.5500225082,270.071,0.214784581,C#4-45.0c
90.784217686,58.788273832,243.94,0.168344671,B3-21.2c
91.051247165,58.2190675103,236.05,0.621133787,A#3+21.9c
92.212244897,55.0224459936,196.252,0.284444445,G3+2.2c
