startTime,pitch,freq,duration,noteStr
0.783673469,62.2786105599,298.429,0.632743764,D4+27.9c
1.422222221,59.4949186145,254.103,0.116099774,B3+49.5c
1.544126983,56.1087621888,208.961,0.13351474,G#3+10.9c
1.782131518,55.7385537787,204.54,0.185759638,G#3-26.1c
2.025941042,59.6096114435,255.792,0.336689343,C4-39.0c
2.368435373,62.6024579187,304.064,0.319274377,D#4-39.8c
2.72834467,57.1355273916,221.729,0.394739229,A3+13.5c
3.128888888,58.8116779951,244.27,0.249614513,B3-18.8c
3.384308389,57.3998265053,225.14,0.121904762,A3+40.0c
3.860317459,46.1123938754,117.3,0.249614513,A#2+11.2c
4.208616779,57.3361937005,224.314,0.116099773,A3+33.6c
4.330521541,54.1244632219,186.332,0.104489796,F#3+12.4c
4.673015872,54.024948531,185.264,0.139319728,F#3+2.5c
4.992290249,50.66145736,152.551,0.243809523,D#3-33.9c
5.241904761,55.5182783676,201.954,0.133514739,G#3-48.2c
5.381224489,52.9694244881,174.306,0.121904762,F3-3.1c
5.717913831,57.5802040617,227.498,0.110294785,A#3-42.0c
5.926893423,55.7469311478,204.639,0.110294785,G#3-25.3c
6.217142856,52.8872896889,173.481,0.185759638,F3-11.3c
6.408707482,55.7452390767,204.619,0.133514739,G#3-25.5c
6.54802721,53.1051601379,175.678,0.121904762,F3+10.5c
6.774421768,55.2238988513,198.549,0.179954648,G3+22.4c
6.977596371,57.3503117077,224.497,0.272834467,A3+35.0c
7.256235827,63.0657583212,312.311,0.139319728,D#4+6.6c
7.401360543,58.624699081,241.646,0.156734694,B3-37.5c
7.587120181,57.7722735946,230.036,0.150929705,A#3-22.8c
7.813514738,55.4605756646,201.282,0.267029479,G3+46.1c
8.202448979,59.9835440676,261.377,0.156734694,C4-1.6c
8.58557823,59.0618883378,247.826,0.371519275,B3+6.2c
8.986122448,53.1810708764,176.45,0.313469388,F3+18.1c
9.311201813,52.9814382251,174.427,0.162539683,F3-1.9c
9.566621314,50.3591172019,149.91,0.179954649,D3+35.9c
9.822040816,52.822902853,172.837,0.121904761,F3-17.7c
10.007800453,55.7843681833,205.082,0.702403628,G#3-21.6c
11.302312924,47.133970039,124.43,0.383129252,B2+13.4c
11.691247165,50.1643576322,148.233,0.644353741,D3+16.4c
12.341405895,54.9351582577,195.265,0.116099773,G3-6.5c
12.463310657,52.6226193573,170.849,0.116099773,F3-37.7c
12.585215419,50.5106610819,151.228,0.261224489,D#3-48.9c
13.008979591,47.5347295532,127.344,0.406349206,C3-46.5c
13.606893423,47.2227870508,125.07,0.26122449,B2+22.3c
13.937777777,49.9621837084,146.512,0.197369614,D3-3.8c
14.31510204,54.6074898708,191.604,0.342494331,G3-39.3c
14.866575963,52.783693694,172.446,0.104489796,F3-21.6c
14.994285713,50.4153823004,150.398,0.429569161,D3+41.5c
15.952108843,60.0096871962,261.772,0.197369614,C4+1.0c
16.155283446,58.1226483627,234.739,0.313469388,A#3+12.3c
16.474557822,55.3882621427,200.443,0.853333334,G3+38.8c
17.867755101,47.7123171593,128.657,0.243809524,C3-28.8c
18.117369614,50.2997718517,149.397,0.365714285,D3+30.0c
18.616598639,52.510182683,169.743,0.342494331,F3-49.0c
18.964897958,50.6528303058,152.475,0.296054422,D#3-34.7c
19.365442176,57.634150122,228.208,0.156734694,A#3-36.6c
19.527981859,54.3500620303,188.776,0.261224489,F#3+35.0c
19.922721088,52.4801711887,169.449,0.267029478,E3+48.0c
20.224580498,48.1828857465,132.202,0.238004535,C3+18.3c
20.468390022,50.9795675161,155.38,0.417959184,D#3-2.0c
21.194013605,55.0027628974,196.029,0.267029478,G3+0.3c
21.896417233,54.6475609906,192.048,0.104489796,G3-35.2c
22.006712017,57.3434470111,224.408,0.342494331,A3+34.3c
22.355011337,59.2358629156,250.329,0.191564626,B3+23.6c
22.552380952,57.1292799582,221.649,0.232199546,A3+12.9c
22.976145124,52.2367371468,167.083,0.238004535,E3+23.7c
23.405714285,52.3422063584,168.104,0.145124716,E3+34.2c
23.64371882,56.4003264892,212.51,0.162539683,G#3+40.0c
23.812063491,55.1338549654,197.519,0.568888889,G3+13.4c
24.862766439,57.5619306926,227.258,0.139319728,A#3-43.8c
25.007891156,55.1987686633,198.261,0.383129251,G3+19.9c
25.454875283,55.964668641,207.229,0.261224489,G#3-3.5c
25.745124716,50.4030611279,150.291,0.267029478,D3+40.3c
26.017959183,55.5539884946,202.371,0.121904762,G#3-44.6c
26.145668933,53.4594290982,179.31,0.121904762,F3+45.9c
26.273378684,50.208332096,148.61,0.26122449,D3+20.8c
26.743582766,47.7035684205,128.592,0.365714285,C3-29.6c
27.277641723,47.3440337252,125.949,0.226394557,B2+34.4c
27.620136054,49.7403945375,144.647,0.168344671,D3-26.0c
27.974240362,55.1259647587,197.429,0.203174603,G3+12.6c
28.270294784,52.9695238093,174.307,0.290249433,F3-3.1c
28.566349206,50.5067683784,151.194,0.615328798,D#3-49.3c
29.692517006,56.3917704449,212.405,0.185759637,G#3+39.2c
29.884081632,59.9482710675,260.845,0.30185941,C4-5.2c
30.389115645,59.075923871,248.027,0.383129252,B3+7.6c
30.778049886,54.8688016737,194.518,0.104489796,G3-13.1c
30.88834467,57.5444768526,227.029,0.52244898,A#3-45.6c
31.416598639,59.3353718834,251.772,0.383129251,B3+33.5c
32.275736961,58.2807114586,236.892,0.539863945,A#3+28.1c
32.931700679,55.3848933696,200.404,0.400544218,G3+38.5c
33.338049886,57.7324910284,229.508,0.203174603,A#3-26.8c
33.547029478,54.9888918554,195.872,0.156734694,G3-1.1c
33.779229024,52.3846873694,168.517,0.26122449,E3+38.5c
34.150748298,59.7878432889,258.439,0.191564626,C4-21.2c
