0.01	0.05	40	20	0.330097087379	0.607079705068	0.455147667679	0.837059527095	0.258951005025	0.476235343384	0.69316404453	0.381911859417
0.01	0.05	40	30	0.357808528664	0.620304998588	0.466280246573	0.80835403441	0.29028008477	0.503236153273	0.620296255405	0.342073787837
0.01	0.05	40	40	0.362378444863	0.614367528923	0.433710552949	0.735302235716	0.311196197518	0.527594401901	0.520747078848	0.301591682768
0.01	0.05	40	50	0.322060914143	0.580795244044	0.343913883522	0.620204250621	0.302819183409	0.546095268957	0.409605299476	0.276290367099
0.01	0.05	40	60	0.257694716054	0.535812340446	0.246112797865	0.511730609992	0.270420541852	0.562272543469	0.315208390836	0.265617812126
0.01	0.05	40	70	0.206492103503	0.501671896703	0.184653601987	0.448615327997	0.234189031505	0.568961493582	0.266169840832	0.26396172601
0.01	0.05	40	80	0.194332828889	0.493033449877	0.171312908271	0.434630600791	0.224499638293	0.569568362672	0.255773300212	0.26331769252
0.01	0.05	40	90	0.194342970462	0.493059179626	0.171312908271	0.434630600791	0.224526709273	0.56963704329	0.255681295427	0.26331769252
0.01	0.05	50	10	0.298410404624	0.585260115607	0.417977734842	0.819762627657	0.232034322488	0.45507942183	0.710368939185	0.401784892814
0.01	0.05	50	20	0.333728692941	0.608492324376	0.453031557641	0.826018952986	0.264163090129	0.481652360515	0.669794829331	0.372987395345
0.01	0.05	50	30	0.358743754461	0.62034261242	0.462416045634	0.799613579906	0.293044137368	0.506734301207	0.603459379888	0.337197534272
0.01	0.05	50	40	0.361316267739	0.614516066664	0.42984635201	0.731070015641	0.311632870864	0.530016008538	0.510902566933	0.301223663631
0.01	0.05	50	50	0.321845037575	0.581411419193	0.342809826111	0.619284202779	0.303296703297	0.547903947904	0.405097065047	0.276474376668
0.01	0.05	50	60	0.257523148148	0.53587962963	0.245652773944	0.511178581286	0.270598966251	0.563089084828	0.313460299936	0.265525807342
0.01	0.05	50	70	0.206328788269	0.501672240803	0.184469592419	0.448523323213	0.234064907775	0.56911043661	0.265893826479	0.264053730794
0.01	0.05	50	80	0.194332828889	0.493033449877	0.171312908271	0.434630600791	0.224499638293	0.569568362672	0.255773300212	0.26331769252
0.01	0.05	50	90	0.194342970462	0.493059179626	0.171312908271	0.434630600791	0.224526709273	0.56963704329	0.255681295427	0.26331769252
0.01	0.05	60	10	0.299211550617	0.586113975847	0.413745514767	0.810470144448	0.234340802501	0.459041167275	0.69012788665	0.396724629681
0.01	0.05	60	20	0.335608217017	0.609828869303	0.450179409329	0.818014536756	0.267523236741	0.486112629852	0.651117858129	0.367835127427
0.01	0.05	60	30	0.359205776173	0.621227436823	0.457723801638	0.791609163677	0.295585526707	0.511199572218	0.586806513939	0.333885362039
0.01	0.05	60	40	0.36074394666	0.614652785901	0.425614131935	0.725181709449	0.313032886724	0.533360400595	0.49912595455	0.299567577514
0.01	0.05	60	50	0.320392565572	0.581466041341	0.339405649094	0.615972030546	0.30339666091	0.550620939222	0.397828687092	0.276566381452
0.01	0.05	60	60	0.257135957498	0.535909200676	0.24491673567	0.510442543012	0.270638470923	0.564050427003	0.311620204251	0.265525807342
0.01	0.05	60	70	0.206381883685	0.501698404529	0.184469592419	0.448431318429	0.234201611961	0.569326013316	0.265617812126	0.26396172601
0.01	0.05	60	80	0.194332828889	0.493033449877	0.171312908271	0.434630600791	0.224499638293	0.569568362672	0.255773300212	0.26331769252
0.01	0.05	60	90	0.194342970462	0.493059179626	0.171312908271	0.434630600791	0.224526709273	0.56963704329	0.255681295427	0.26331769252
0.01	0.05	70	10	0.298672938014	0.586460608097	0.408961265986	0.803017756923	0.235234970364	0.461896697714	0.674119054191	0.394056490938
0.01	0.05	70	20	0.335423523298	0.610427853802	0.445395160548	0.810562149232	0.269004223161	0.489553234052	0.635477044806	0.365166988683
0.01	0.05	70	30	0.359013642664	0.622017947034	0.452755543288	0.784432790505	0.297431248111	0.515321849501	0.571717729322	0.331677247217
0.01	0.05	70	40	0.359732599292	0.615178922532	0.420829883154	0.719661422394	0.314126777007	0.537188379919	0.48744134695	0.29883153924
0.01	0.05	70	50	0.31913685406	0.581313065129	0.336093476861	0.612199834391	0.30380904857	0.553393213573	0.390284294783	0.276106357531
0.01	0.05	70	60	0.256589147287	0.535949612403	0.243628668691	0.50887846168	0.271006038277	0.566062839013	0.307663998528	0.265249792989
0.01	0.05	70	70	0.206324680676	0.501854140915	0.18428558285	0.44824730886	0.234351234351	0.570024570025	0.264605759499	0.26396172601
0.01	0.05	70	80	0.194332828889	0.493033449877	0.171312908271	0.434630600791	0.224499638293	0.569568362672	0.255773300212	0.26331769252
0.01	0.05	70	90	0.194342970462	0.493059179626	0.171312908271	0.434630600791	0.224526709273	0.56963704329	0.255681295427	0.26331769252
0.01	0.05	80	10	0.299165592565	0.587273590665	0.405741098537	0.796485417242	0.236931177134	0.465105034116	0.657098169105	0.390744318705
0.01	0.05	80	20	0.336761824797	0.611740834033	0.442819026589	0.804397828687	0.271690657635	0.493536550946	0.618180145368	0.361578802098
0.01	0.05	80	30	0.359799661192	0.623112616926	0.449443371055	0.778360474745	0.299969296899	0.519496469143	0.556352930352	0.328917103689
0.01	0.05	80	40	0.359358882806	0.615885106721	0.416689667863	0.714141135339	0.315895933598	0.541396386971	0.474560677155	0.297451467476
0.01	0.05	80	50	0.318503228073	0.581316702534	0.333609347686	0.608887662158	0.304705882353	0.556134453782	0.383199926396	0.275278314472
0.01	0.05	80	60	0.255894220018	0.53560838073	0.242156592143	0.506854356427	0.271284271284	0.567821067821	0.303615788021	0.264697764284
0.01	0.05	80	70	0.206093097582	0.501572245992	0.183917563713	0.44760327537	0.234349355217	0.570339976553	0.263777716441	0.263685711657
0.01	0.05	80	80	0.194332828889	0.493033449877	0.171312908271	0.434630600791	0.224499638293	0.569568362672	0.255773300212	0.26331769252
0.01	0.05	80	90	0.194342970462	0.493059179626	0.171312908271	0.434630600791	0.224526709273	0.56963704329	0.255681295427	0.26331769252
0.01	0.05	90	10	0.298627980976	0.588086358504	0.401508878462	0.790689115834	0.237716526855	0.468133783637	0.641917379704	0.389180237372
0.01	0.05	90	20	0.336793052319	0.613076325637	0.438862820867	0.798877541632	0.273242825228	0.497393595692	0.602907351182	0.360014720765
0.01	0.05	90	30	0.360055004274	0.624075519382	0.445671174901	0.772472168553	0.302032672403	0.523506671655	0.541816174441	0.326800993652
0.01	0.05	90	40	0.358412037778	0.616215783576	0.411997423866	0.708344833931	0.317161272045	0.545293576032	0.461956021713	0.296347410065
0.01	0.05	90	50	0.316774848766	0.580827482669	0.3300211611	0.605115466004	0.304550857531	0.558413992189	0.376299567578	0.275094304904
0.01	0.05	90	60	0.25489813822	0.535042401794	0.240592510811	0.505014260742	0.27101254016	0.568867240129	0.300671634925	0.264421749931
0.01	0.05	90	70	0.206099385933	0.50167707312	0.183733554145	0.447235256233	0.234665099882	0.571210340776	0.262397644678	0.263501702089
0.01	0.05	90	80	0.194332828889	0.493033449877	0.171312908271	0.434630600791	0.224499638293	0.569568362672	0.255773300212	0.26331769252
0.01	0.05	90	90	0.194342970462	0.493059179626	0.171312908271	0.434630600791	0.224526709273	0.56963704329	0.255681295427	0.26331769252
0.01	0.1	10	10	0.283248886842	0.571963764778	0.424326064955	0.856840555709	0.212573746313	0.429249631268	0.804949857393	0.432514490754
0.01	0.1	10	20	0.325086493896	0.602062797833	0.458183825559	0.848560125127	0.251909555364	0.466538519905	0.725825742939	0.390376299568
0.01	0.1	10	30	0.363482432623	0.622759983068	0.47400864845	0.812126230564	0.294753704445	0.505006007209	0.620296255405	0.338117582114
0.01	0.1	10	40	0.370350130762	0.620789257973	0.436470696476	0.731622044346	0.321627118644	0.539118644068	0.498021897139	0.29515134787
0.01	0.1	10	50	0.332724600241	0.588570665004	0.343637869169	0.607875609532	0.32248316353	0.570454152996	0.367007084368	0.264237740362
0.01	0.1	10	60	0.26199318309	0.540570789032	0.236912319441	0.488821418714	0.293013199818	0.604574419663	0.256325328917	0.251909099273
0.01	0.1	10	70	0.203271802808	0.501050071847	0.169196798234	0.417057687	0.254532871972	0.627404844291	0.193946085196	0.247860888766
0.01	0.1	10	80	0.189096239499	0.489823532728	0.154292023185	0.399668782777	0.244175888177	0.632498543972	0.179225319717	0.245376759591
0.01	0.1	10	90	0.189106901218	0.489851150203	0.154292023185	0.399668782777	0.244211446046	0.632590650939	0.179133314932	0.245376759591
0.01	0.1	20	10	0.292270607019	0.579469680368	0.429478332873	0.851504278222	0.22150517225	0.439166745753	0.777348422118	0.422025945349
0.01	0.1	20	20	0.328505271455	0.604394521628	0.460115926028	0.846536019873	0.255439779344	0.469966288691	0.714141135339	0.386420093845
0.01	0.1	20	30	0.364510767707	0.623501538244	0.474192658018	0.811114177937	0.296036760482	0.50637564618	0.615696016193	0.336921519919
0.01	0.1	20	40	0.370364581298	0.620999570161	0.436010672555	0.731070015641	0.321899198478	0.539736448852	0.496181801454	0.295059343086
0.01	0.1	20	50	0.332917372315	0.588822533203	0.343637869169	0.607783604747	0.322845535483	0.571008730227	0.365995031742	0.264145735578
0.01	0.1	20	60	0.262006512007	0.540598290598	0.236912319441	0.488821418714	0.293046546034	0.604643222943	0.256233324133	0.251909099273
0.01	0.1	20	70	0.203271802808	0.501050071847	0.169196798234	0.417057687	0.254532871972	0.627404844291	0.193946085196	0.247860888766
0.01	0.1	20	80	0.189096239499	0.489823532728	0.154292023185	0.399668782777	0.244175888177	0.632498543972	0.179225319717	0.245376759591
0.01	0.1	20	90	0.189106901218	0.489851150203	0.154292023185	0.399668782777	0.244211446046	0.632590650939	0.179133314932	0.245376759591
0.01	0.1	30	10	0.300912730184	0.586901521217	0.432238476401	0.843039838072	0.230791904107	0.450137551582	0.742570613672	0.410801361671
0.01	0.1	30	20	0.335182908596	0.609097252218	0.464072131751	0.843315852424	0.262325774912	0.476700644893	0.695096145	0.379243720673
0.01	0.1	30	30	0.365586814436	0.624822392725	0.473456619744	0.809182077468	0.297749233351	0.508881559914	0.608519643021	0.335725457724
0.01	0.1	30	40	0.370431243641	0.621116067935	0.435458643849	0.730149967798	0.322301668369	0.540415389854	0.4941576962	0.294691323949
0.01	0.1	30	50	0.332991391999	0.588912180545	0.343453859601	0.60741558561	0.323147506925	0.571502770083	0.364890974331	0.26396172601
0.01	0.1	30	60	0.262059841238	0.540708324852	0.236912319441	0.488821418714	0.293180006831	0.604918592736	0.255865304996	0.251909099273
0.01	0.1	30	70	0.203283037639	0.501077764881	0.169196798234	0.417057687	0.254568106312	0.627491694352	0.193854080412	0.247860888766
0.01	0.1	30	80	0.189096239499	0.489823532728	0.154292023185	0.399668782777	0.244175888177	0.632498543972	0.179225319717	0.245376759591
0.01	0.1	30	90	0.189106901218	0.489851150203	0.154292023185	0.399668782777	0.244211446046	0.632590650939	0.179133314932	0.245376759591
0.01	0.1	40	10	0.30563020253	0.591400668546	0.429018308952	0.830159168277	0.237363196742	0.459302621532	0.708252829147	0.401140859325
0.01	0.1	40	20	0.340438469074	0.613383778671	0.46361210783	0.835311436195	0.268976193018	0.484626881606	0.668874781489	0.371699328365
0.01	0.1	40	30	0.367690818485	0.626967339476	0.471800533628	0.804489833471	0.301221804511	0.513627819549	0.59333885362	0.332689299844
0.01	0.1	40	40	0.37161391783	0.622370748968	0.43481461036	0.728217867329	0.324454208431	0.543388713442	0.485969270402	0.293403256969
0.01	0.1	40	50	0.332856376319	0.589250581291	0.342441806974	0.606219523415	0.323792953458	0.573205741627	0.361302787745	0.263777716441
0.01	0.1	40	60	0.261954473698	0.540612109793	0.236636305088	0.488361394793	0.293339416058	0.605383211679	0.254945257153	0.251725089705
0.01	0.1	40	70	0.203294273712	0.501105460977	0.169196798234	0.417057687	0.254603350408	0.627578568462	0.193762075628	0.247860888766
0.01	0.1	40	80	0.189096239499	0.489823532728	0.154292023185	0.399668782777	0.244175888177	0.632498543972	0.179225319717	0.245376759591
0.01	0.1	40	90	0.189106901218	0.489851150203	0.154292023185	0.399668782777	0.244211446046	0.632590650939	0.179133314932	0.245376759591
0.01	0.1	50	10	0.307948675221	0.59176803866	0.425062103229	0.816818474561	0.241429765886	0.463942307692	0.682859508694	0.391756371331
0.01	0.1	50	20	0.34460248746	0.614993472136	0.461403993008	0.823442819027	0.274990404123	0.490760541756	0.643481461036	0.362038826019
0.01	0.1	50	30	0.368732527321	0.627237410594	0.467200294415	0.794737326341	0.30454599976	0.518052057095	0.574109853712	0.327537031926
0.01	0.1	50	40	0.371053986612	0.622727452767	0.430950409421	0.72324960898	0.325775490332	0.546738072055	0.474376667587	0.292299199558
0.01	0.1	50	50	0.332540715151	0.589977118758	0.340969730426	0.604931456436	0.324518388792	0.575744308231	0.35578250069	0.26396172601
0.01	0.1	50	60	0.261450576354	0.540446801999	0.23580826203	0.48744134695	0.293350120179	0.606386631567	0.253013156684	0.25163308492
0.01	0.1	50	70	0.203106860523	0.501078003206	0.169012788665	0.416965682215	0.254432132964	0.627700831025	0.193578066059	0.24795289355
0.01	0.1	50	80	0.189096239499	0.489823532728	0.154292023185	0.399668782777	0.244175888177	0.632498543972	0.179225319717	0.245376759591
0.01	0.1	50	90	0.189106901218	0.489851150203	0.154292023185	0.399668782777	0.244211446046	0.632590650939	0.179133314932	0.245376759591
0.01	0.1	60	10	0.309184949799	0.593015787161	0.42073787837	0.806973962646	0.244388627619	0.46873663959	0.660870365259	0.386236084276
0.01	0.1	60	20	0.347284122563	0.616922005571	0.458827859049	0.81507038366	0.279368102627	0.496274718503	0.622596375012	0.356242524611
0.01	0.1	60	30	0.370405798168	0.628895184136	0.463152083908	0.786364890974	0.308607160373	0.523970083374	0.554512834667	0.323212807066
0.01	0.1	60	40	0.371309704776	0.62348987919	0.426994203699	0.716993283651	0.328473352679	0.551560620001	0.460299935597	0.289999079952
0.01	0.1	60	50	0.331466257114	0.590477911284	0.337565553409	0.60134326985	0.325583459047	0.57999822522	0.346766031834	0.263777716441
0.01	0.1	60	60	0.261398487017	0.540686976079	0.235256233324	0.486613303892	0.294077055779	0.608280621047	0.250161008372	0.251357070568
0.01	0.1	60	70	0.203185488331	0.50105076872	0.169012788665	0.416781672647	0.254679051712	0.628032718702	0.193210046922	0.247768883982
0.01	0.1	60	80	0.189096239499	0.489823532728	0.154292023185	0.399668782777	0.244175888177	0.632498543972	0.179225319717	0.245376759591
0.01	0.1	60	90	0.189106901218	0.489851150203	0.154292023185	0.399668782777	0.244211446046	0.632590650939	0.179133314932	0.245376759591
0.01	0.1	70	10	0.308497179005	0.59367413233	0.415033581746	0.798693532064	0.245483239007	0.47240966478	0.642009384488	0.383659950317
0.01	0.1	70	20	0.347268692988	0.617898777868	0.453583586346	0.80706596743	0.281328463821	0.500570645971	0.604563437299	0.353482381084
0.01	0.1	70	30	0.370431028065	0.629866746073	0.457815806422	0.778452479529	0.311058323436	0.528911670938	0.537215935229	0.320636673107
0.01	0.1	70	40	0.370394311571	0.624272786037	0.421749930996	0.710828963106	0.330187999712	0.556507959375	0.446407213175	0.28907903211
0.01	0.1	70	50	0.330254356828	0.590435455249	0.333885362039	0.596927040206	0.326701476413	0.584083543392	0.337565553409	0.263041678167
0.01	0.1	70	60	0.261088295688	0.541067761807	0.233968166345	0.484865212991	0.295319939612	0.612007896876	0.244640721318	0.250897046646
0.01	0.1	70	70	0.203166519043	0.501328609389	0.168828779097	0.416597663078	0.255038220987	0.629325920778	0.191829975159	0.247768883982
0.01	0.1	70	80	0.189096239499	0.489823532728	0.154292023185	0.399668782777	0.244175888177	0.632498543972	0.179225319717	0.245376759591
0.01	0.1	70	90	0.189106901218	0.489851150203	0.154292023185	0.399668782777	0.244211446046	0.632590650939	0.179133314932	0.245376759591
0.01	0.1	80	10	0.309213483146	0.59477960242	0.411445395161	0.791425154108	0.247673903412	0.476406734603	0.622320360659	0.379979758947
0.01	0.1	80	20	0.349300188753	0.619608960433	0.451191461956	0.80034961818	0.28495061011	0.505461940732	0.584690403901	0.349158156224
0.01	0.1	80	30	0.371886522688	0.631273986003	0.454687643757	0.771828135063	0.31459672799	0.534025081164	0.519827031006	0.317140491306
0.01	0.1	80	40	0.370790644516	0.62533164619	0.417885730058	0.704756647346	0.333235509905	0.561995597946	0.431318428558	0.286870917288
0.01	0.1	80	50	0.330081077367	0.590628006046	0.331493237648	0.593154844052	0.328680897646	0.588122605364	0.329009108474	0.261661606404
0.01	0.1	80	60	0.260362961435	0.540626933388	0.232312080228	0.482381083816	0.296118212736	0.614870411634	0.239764467752	0.250069003588
0.01	0.1	80	70	0.202993348115	0.50110864745	0.16846075996	0.415861624804	0.255333984103	0.630316552782	0.190449903395	0.247400864845
0.01	0.1	80	80	0.189096239499	0.489823532728	0.154292023185	0.399668782777	0.244175888177	0.632498543972	0.179225319717	0.245376759591
0.01	0.1	80	90	0.189106901218	0.489851150203	0.154292023185	0.399668782777	0.244211446046	0.632590650939	0.179133314932	0.245376759591
0.01	0.1	90	10	0.308863588741	0.595934902563	0.406845155948	0.784984819211	0.248916408669	0.480270194202	0.604471432514	0.378139663262
0.01	0.1	90	20	0.349384582164	0.621392067948	0.446591222744	0.79427730242	0.286930306792	0.510315067683	0.566657466188	0.347686079676
0.01	0.1	90	30	0.372404350802	0.632691868867	0.450455423682	0.765295795381	0.317406807131	0.53925445705	0.502714141135	0.314840371699
0.01	0.1	90	40	0.37042230287	0.626278455955	0.413193486061	0.698592326801	0.335675312056	0.567531205621	0.416505658294	0.28539884074
0.01	0.1	90	50	0.328416005901	0.590355891573	0.327721041494	0.589106633545	0.329113924051	0.591610459207	0.321188701812	0.261385592051
0.01	0.1	90	60	0.259502508145	0.540311320267	0.23084000368	0.480632992916	0.296291922532	0.616910722721	0.236360290735	0.249792989235
0.01	0.1	90	70	0.202642682656	0.501110370864	0.167908731254	0.415217591315	0.255494890102	0.631807363853	0.18860980771	0.247308860061
0.01	0.1	90	80	0.189096239499	0.489823532728	0.154292023185	0.399668782777	0.244175888177	0.632498543972	0.179225319717	0.245376759591
0.01	0.1	90	90	0.189106901218	0.489851150203	0.154292023185	0.399668782777	0.244211446046	0.632590650939	0.179133314932	0.245376759591
0.01	0.25	10	10	0.299503946588	0.581536829626	0.441622964394	0.857484589199	0.226586102719	0.439954682779	0.763639709265	0.415861624804
0.01	0.25	10	20	0.342961487384	0.612948207171	0.475204710645	0.8492961634	0.268297750766	0.479507558049	0.684239580458	0.374091452756
0.01	0.25	10	30	0.38141844482	0.634306070311	0.487625356519	0.810930168369	0.313201749202	0.52086041839	0.577974054651	0.32330481185
0.01	0.25	10	40	0.383630892678	0.630130391174	0.439874873493	0.722513570706	0.340139442231	0.558693796244	0.454595638973	0.282638697212
0.01	0.25	10	50	0.332350877193	0.58750877193	0.326800993652	0.577698040298	0.338092518561	0.597658480868	0.318796577422	0.250897046646
0.01	0.25	10	60	0.250871080139	0.526408937559	0.208666850676	0.43785076824	0.314475873544	0.659872434831	0.191277946453	0.229183917564
0.01	0.25	10	70	0.181706417507	0.474920088517	0.13598307112	0.355414481553	0.273754398963	0.715502870902	0.118686171681	0.219431410433
0.01	0.25	10	80	0.164195115795	0.459392945037	0.119698224308	0.334897414666	0.261349939735	0.731217356368	0.101573281811	0.215199190358
0.01	0.25	10	90	0.164089618176	0.45932470811	0.119606219523	0.334805409881	0.261254019293	0.731310289389	0.101481277026	0.215199190358
0.01	0.25	20	10	0.320592974541	0.595874959716	0.457631796853	0.85058423038	0.246713952681	0.458558603244	0.706044714325	0.392952433527
0.01	0.25	20	20	0.358858147873	0.621795305418	0.48808538044	0.845707976815	0.283735358614	0.49162967321	0.644769528015	0.357622596375
0.01	0.25	20	30	0.391510120868	0.640163098879	0.494709724906	0.808906063115	0.323935176818	0.529670462076	0.552856748551	0.31419633821
0.01	0.25	20	40	0.388734212969	0.633579469798	0.443187045726	0.722329561137	0.346198073882	0.564251832687	0.443003036158	0.279142515411
0.01	0.25	20	50	0.335504428096	0.589569373506	0.329377127611	0.578802097709	0.341864018335	0.600744843392	0.314748366915	0.249424970098
0.01	0.25	20	60	0.250996015936	0.526449756529	0.208666850676	0.437666758671	0.314868804665	0.660419269749	0.190633912963	0.228999907995
0.01	0.25	20	70	0.181706417507	0.474920088517	0.13598307112	0.355414481553	0.273754398963	0.715502870902	0.118686171681	0.219431410433
0.01	0.25	20	80	0.164195115795	0.459392945037	0.119698224308	0.334897414666	0.261349939735	0.731217356368	0.101573281811	0.215199190358
0.01	0.25	20	90	0.164089618176	0.45932470811	0.119606219523	0.334805409881	0.261254019293	0.731310289389	0.101481277026	0.215199190358
0.01	0.25	30	10	0.335141250458	0.606927760956	0.463336093477	0.839083632349	0.262510425354	0.47539616347	0.65461403993	0.375747538872
0.01	0.25	30	20	0.37257402875	0.630425040505	0.49719385408	0.841291747171	0.297905181918	0.50407938258	0.610083724354	0.34409789309
0.01	0.25	30	30	0.396885444595	0.643625812612	0.497101849296	0.806145919588	0.330297102335	0.535640053796	0.536663906523	0.309044070292
0.01	0.25	30	40	0.389831194592	0.634416872445	0.443003036158	0.720949489373	0.348055515397	0.566430533468	0.437574753887	0.277946453216
0.01	0.25	30	50	0.336087895577	0.59019626256	0.329285122826	0.578250069004	0.34317767763	0.602646466584	0.311712209035	0.248964946177
0.01	0.25	30	60	0.250013858861	0.525528022618	0.207470788481	0.436102677339	0.31450488145	0.661087866109	0.189069831631	0.228631888858
0.01	0.25	30	70	0.181527487394	0.474726355922	0.135799061551	0.3551384672	0.273688114222	0.715742629334	0.118318152544	0.219339405649
0.01	0.25	30	80	0.164195115795	0.459392945037	0.119698224308	0.334897414666	0.261349939735	0.731217356368	0.101573281811	0.215199190358
0.01	0.25	30	90	0.164089618176	0.45932470811	0.119606219523	0.334805409881	0.261254019293	0.731310289389	0.101481277026	0.215199190358
0.01	0.25	40	10	0.338354101054	0.610776393263	0.454687643757	0.820774680283	0.269421577714	0.486343564302	0.614959977919	0.366087036526
0.01	0.25	40	20	0.379349124903	0.635411541435	0.496549820591	0.831723249609	0.306909297697	0.514074495309	0.580642193394	0.335173429018
0.01	0.25	40	30	0.399450569848	0.645877417678	0.494985739258	0.80034961818	0.334826985312	0.541386606921	0.519827031006	0.305363878922
0.01	0.25	40	40	0.390180352563	0.634938728983	0.44088692612	0.717453307572	0.349934277786	0.569446472908	0.429110313736	0.276566381452
0.01	0.25	40	50	0.334904770884	0.589571940411	0.326800993652	0.575305915908	0.343420670985	0.60456347288	0.307203974607	0.248504922256
0.01	0.25	40	60	0.248833074016	0.524561013559	0.205998711933	0.434262581654	0.314157429493	0.662270239933	0.186953721594	0.228263869721
0.01	0.25	40	70	0.181281151929	0.474555411975	0.135523047198	0.354770448063	0.273690078038	0.71646228168	0.117674119054	0.219247400865
0.01	0.25	40	80	0.164195115795	0.459392945037	0.119698224308	0.334897414666	0.261349939735	0.731217356368	0.101573281811	0.215199190358
0.01	0.25	40	90	0.164089618176	0.45932470811	0.119606219523	0.334805409881	0.261254019293	0.731310289389	0.101481277026	0.215199190358
0.01	0.25	50	10	0.338904979586	0.610740831211	0.446775232312	0.805133866961	0.272993029008	0.491960872498	0.588830619192	0.358358634649
0.01	0.25	50	20	0.383255813953	0.637638640429	0.492777624436	0.819854632441	0.31356477958	0.521690767519	0.555248872941	0.327077008004
0.01	0.25	50	30	0.400932751617	0.646682714006	0.490385500046	0.790965130187	0.339080094154	0.546917742859	0.501242064587	0.300579630141
0.01	0.25	50	40	0.38853293905	0.634302612124	0.435182629497	0.710460943969	0.350916240077	0.572891164033	0.417517710921	0.275278314472
0.01	0.25	50	50	0.333396512509	0.589556482183	0.323672830987	0.572361762812	0.343722520762	0.607816316561	0.300579630141	0.248688931824
0.01	0.25	50	60	0.247605257296	0.523836043662	0.204526635385	0.432698500322	0.313672922252	0.663609425709	0.18492961634	0.228171864937
0.01	0.25	50	70	0.180866781581	0.474144299434	0.135155028061	0.354310424142	0.273302325581	0.716465116279	0.117490109486	0.219155396081
