"/Users/gong/Documents/github/MTG/JingjuSingingAnnotation/educationSegmentation/evaluationGroundTruth/newUnclassified/male_01_pos_3.wav",1.259682539,0.301859410,333.774
,1.776326530,0.708208617,430.986
,2.559999999,0.232199547,391.452
,2.798004534,0.110294785,468.315
,2.954739228,0.174149660,397.839
,3.831292516,0.133514739,400.864
,3.970612244,0.127709751,468.936
,4.104126983,0.197369615,404.871
,4.307301586,0.226394558,316.85
,4.539501133,0.156734694,358.578
,4.806530611,0.284444445,355.846
,7.389750566,0.522448980,426.501
,8.010884353,0.307664399,426.017
,8.492698412,0.116099773,367.006
,8.614603174,0.121904762,470.008
,8.742312924,0.145124717,391.062
,8.928072562,0.220589569,305.426
,9.160272108,0.238004535,354.32
,9.415691609,1.712471655,388.923
,22.575600906,0.226394558,256.257
,23.016780045,0.551473922,311.096
,23.666938775,0.110294784,314.007
,23.783038548,0.226394558,404.728
,24.015238094,0.156734694,356.575
,24.189387754,0.249614513,261.656
,24.955646258,0.551473923,326.809
,25.512925169,0.214784581,364.687
,25.808979591,0.145124717,405.356
,25.959909296,0.133514739,489.395
,26.099229024,0.336689343,396.349
,26.441723355,0.214784581,327.085
,28.368979591,0.191564626,391.459
,28.566349206,0.255419501,353.489
,29.129433106,0.145124716,254.757
,29.570612244,0.400544218,348.204
,29.976961450,0.261224490,393.648
,30.243990929,0.185759637,358.879
,30.452970521,0.226394558,395.21
,30.685170067,0.110294785,499.237
,31.329523809,0.359909297,272.247
,31.799727890,0.278639456,233.959
,32.357006802,0.139319728,247.94
,32.606621314,0.127709751,348.344
,32.740136054,0.754648526,314.216
,43.380680271,0.214784581,400.433
,43.601269840,0.127709751,406.237
,43.787029478,0.214784580,400.963
,44.007619047,0.667573696,388.639
,44.680997732,0.226394557,354.701
,44.913197278,0.110294785,322.885
,45.882630385,0.179954648,299
,46.068390022,0.104489796,339.975
,46.190294784,0.179954648,258.042
,46.468934240,0.121904761,397.251
,46.689523809,0.168344671,350.427
,46.863673469,0.179954648,311.055
,47.049433106,0.145124716,262.905
,47.467392289,0.185759638,231.789
,48.999909296,0.104489796,249.116
,49.203083899,0.150929706,376.144
,49.412063491,0.179954649,299.47
,49.679092970,0.121904762,346.297
,49.922902494,0.139319727,258.396
,50.277006802,0.330884354,353.517
,50.613696144,0.278639456,398.262
,50.898140589,0.249614512,350.818
,51.153560090,0.174149660,402.495
,51.333514738,0.452789116,350.624
,51.855963718,0.325079365,187.115
,52.285532879,0.156734694,225.729
,52.511927437,0.446984127,259.597
,53.104036280,0.162539683,299.893
,53.371065759,0.348299320,353.796
,53.794829931,0.441179138,355.071
,54.334693877,0.766258503,324.01
,55.228662131,0.150929705,279.182
,55.385396825,0.121904761,338.999
,55.513106575,0.249614513,278.887
,56.070385487,1.416417233,270.131
,68.760090702,0.284444445,269.482
,69.276734693,0.737233560,321.667
,70.019773242,0.156734694,397.581
,70.182312924,0.156734694,341.938
,70.379682539,0.110294784,256.753
,71.215600906,0.336689343,343.121
,71.569705215,0.249614512,312.939
,72.005079364,0.510839003,393.492
,72.585578230,0.296054422,344.465
,74.257414965,0.847528345,390.529
,75.122358276,0.313469388,319.367
,75.470657596,0.377324263,351.178
,75.853786847,0.708208617,388.425
,76.596825396,0.539863946,314.069
,77.142494330,0.197369615,352.459
,77.351473922,0.220589569,349.273
,77.577868480,0.191564626,262.091
,78.193197278,0.226394558,402.317
,78.558911564,0.191564626,319.353
,78.756281178,0.499229025,356.4
,79.336780045,0.586303854,386.21
,80.573242630,0.156734693,293.853
,80.840272108,0.272834467,266.191
,81.380136054,0.284444444,342.147
,81.670385487,0.272834467,398.163
,81.949024942,0.121904762,350.65
,83.626666666,0.278639456,232.584
,84.433560090,0.470204082,255.909
,85.164988661,0.127709751,316.764
,85.391383219,0.307664399,390.892
,85.704852607,0.243809524,354.992
,85.954467119,0.174149660,265.019
,86.302766439,0.452789116,316.055
,86.941315192,0.301859410,381.553
,88.073287981,0.597913832,399.213
,89.187845804,0.121904762,351.709
,89.315555555,0.481814059,317.849
,89.803174602,0.423764173,266.183
,90.267573695,0.116099774,437.701
,90.401088435,0.539863945,314.359
,91.057052153,0.238004536,266.381
,91.440181405,0.150929705,323.186
,91.596916099,0.150929705,302.284
,91.765260770,0.226394558,319.408
,92.148390022,0.255419501,368.777
,92.577959183,0.116099773,330.615
,93.384852607,0.417959184,318
,94.058231292,0.214784580,259.65
,94.400725623,0.493424036,398.173
,95.091519274,0.197369614,298.662
,95.857777777,0.476009070,391.408
,96.490521541,0.179954649,321.428
,96.786575963,0.197369614,359.182
,97.105850339,0.168344672,396.237
,97.459954648,0.127709750,361.171
,97.674739228,0.174149660,306.122
,97.976598639,0.104489796,253.991
,98.232018140,0.110294784,361.4
,98.562902494,0.185759637,312.66
,98.754467119,0.116099774,258.316
,98.998276643,0.174149660,340.923
,99.178231292,0.267029478,381.006
,99.718095237,0.150929705,258.217
,100.583038548,0.174149660,319.437
,100.873287981,0.243809524,388.84
,101.186757369,0.150929705,398.513
,101.453786847,0.156734694,354.815
,101.784671201,0.162539683,251.81
,102.475464852,0.191564626,400.891
,102.672834466,0.203174603,361.556
,102.986303854,0.232199547,399.514
,103.224308389,0.383129252,366.67
,104.135691609,0.272834467,333.741
,104.414331065,0.185759637,258.064
,104.710385487,0.226394558,391.838
,105.018049886,0.139319728,390.162
,105.163174602,0.145124717,350.994
,105.314104308,0.203174603,263.939
,105.633378684,0.435374150,318.823
,106.161632652,0.197369615,256.697
,106.486712017,0.383129252,317.604
,107.061405895,0.179954648,346.586
,107.363265305,0.214784581,305.672
,108.245623582,0.441179138,397.768
,108.831927437,0.185759637,354.874
,109.197641723,0.150929705,357.311
,109.354376416,0.162539683,265.57
,109.708480725,0.238004535,323.399
,110.230929704,0.168344672,257.199
,110.544399092,0.319274377,389.468
,111.066848072,0.214784580,321.316
,111.432562357,0.110294785,392.099
,111.548662131,0.121904762,348.165
,112.198820861,0.423764172,331.984
,112.761904761,0.203174603,263.08
,113.057959183,0.116099773,518.952
,113.237913831,0.261224490,420.884
,113.725532879,0.121904762,481.027
,113.853242630,0.278639455,402.191
,114.172517006,0.255419501,358.933
,114.485986394,0.290249433,477.01
,114.782040816,0.365714285,373.874
,115.298684806,0.214784581,303.467
,116.152018140,0.441179138,405.107
,116.691882085,0.238004535,340.213
,117.063401360,0.307664399,264.033
,117.568435373,0.232199547,326.332
,118.334693877,0.307664399,319.717
,118.648163264,0.145124717,269.965
,118.926802720,0.197369615,396.32
,119.292517006,0.296054422,386.486
,120.331609977,0.232199546,319.528
,120.575419500,0.272834467,333.03
,121.057233559,0.313469388,324.558
,121.376507936,0.301859410,256.514
,121.777052153,0.191564626,499.602
,122.026666666,0.400544218,272.61
,122.433015872,0.150929705,319.773
,122.589750566,0.301859411,265.935
,123.309569160,0.168344671,396.513
,123.681088435,0.290249433,312.371
,124.017777777,0.179954648,353.115
,124.215147391,0.191564626,357.61
,124.412517006,0.156734694,276.775
,125.056870747,0.185759638,411.38
,125.335510203,0.174149660,414.56
,125.515464852,0.174149660,375.269
,125.881179137,0.197369615,267.6
,126.165623582,0.174149660,263.073
,126.711292516,0.388934241,322.259
,127.233741496,0.191564626,393.675
,127.634285713,0.203174604,359.464
,128.272834466,0.412154195,321.152
,128.818503401,0.179954648,259.079
,129.126167800,0.336689342,393.84
,129.561541949,0.278639456,342.85
,129.845986394,0.220589569,399.144
,130.205895691,0.156734694,365.31
,130.420680271,0.133514740,308.447
,130.641269840,0.446984127,267.248
,131.181133786,0.197369615,323.409
,131.831292516,0.104489796,376.568
,131.959002267,0.220589569,255.04
,132.272471655,0.203174603,381.467
,132.777505668,0.139319728,267.637
,133.032925169,0.174149660,317.736
,133.299954648,0.168344671,347.821
,133.828208616,0.272834467,401.497
,134.611882085,0.133514740,361.359
,135.099501133,0.179954648,397.666
,135.360725623,0.127709750,329.094
,135.500045351,0.174149660,305.364
,135.877369614,0.226394558,305.389
,136.614603174,0.342494331,401.684
,136.962902494,0.116099773,357.349
,137.160272108,0.272834467,317.677
,137.752380952,0.127709750,245.906
,138.239999999,0.301859411,262.263
,138.547664398,0.104489796,385.625
,138.704399092,0.127709751,319.651
,138.837913831,0.127709751,328.294
,138.971428571,0.783673469,364.075
,139.871201813,0.238004535,177.221
,140.219501133,0.284444444,199.823
,140.591020407,0.377324263,336.798
,141.084444444,0.365714285,269.643
,141.612698412,0.174149660,334.719
,141.891337868,0.423764172,323.697
,142.355736961,0.208979591,358.974
,142.587936507,0.191564626,358.373
,142.808526076,0.156734694,254.929
,143.313560090,0.220589569,255.465
,143.841814058,0.232199547,402.693
,144.172698412,0.174149660,351.89
,144.602267573,0.185759637,324.57
,144.793832199,0.168344671,263.341
,145.356916099,0.197369614,325.089
,145.577505668,0.226394558,254.992
,145.861950113,0.139319727,308.108
,146.094149659,0.191564626,395.975
,146.291519274,0.116099773,355.822
,146.854603174,0.156734694,326.778
,147.098412698,0.133514739,278.767
,147.301587301,0.203174603,260.148
,147.551201813,0.238004535,234.033
,148.009795918,0.156734693,290.91
,148.491609977,0.127709750,327.71
,148.770249432,0.191564626,252.472
,149.014058956,0.272834467,226.064
,149.588752834,0.150929705,310.367
,150.227301586,0.371519275,233.177
,150.691700679,0.121904762,254.478
,150.970340135,0.290249433,229.566
,151.475374149,0.243809524,330.046
,152.247437641,0.191564626,306.575
,152.444807255,0.156734694,319.616
,152.711836734,0.191564626,398.971
,152.967256235,0.214784581,399.974
,153.187845804,0.121904762,363.677
,153.716099772,0.261224490,229.533
,154.180498865,0.150929706,257.265
,154.464943310,0.179954648,246.03
,154.923537414,0.255419501,262.879
,155.184761904,0.145124716,369.031
,155.434376416,0.116099774,396.793
,155.562086167,0.150929705,301.49
,155.724625850,0.121904761,263.117
,155.863945577,0.284444445,235.645
,156.415419500,0.168344672,316.051
,156.815963718,0.121904762,245.058
,157.547392289,0.208979592,382.962
,158.052426303,0.354104308,264.552
,158.615510203,0.139319728,320.578
,158.841904761,0.156734694,346.93
,159.097324262,0.383129252,397.685
,159.561723355,0.203174603,365.83
,159.840362811,0.243809524,307.107
,160.211882085,0.208979592,397.625
,160.426666666,0.510839002,358.82
,161.117460317,0.226394557,404.329
,161.349659863,0.104489796,362.293
,166.312925169,1.834376417,417.326
,168.153106575,0.946213152,429.26
,169.105124716,0.104489796,529.306
,169.215419500,0.446984127,403.459
,169.668208616,0.116099773,358.483
,170.626031745,0.150929705,351.07
,170.782766439,1.857596372,318.04
,172.646167800,0.174149659,268.18
,172.919002267,0.162539682,435.445
,173.087346938,0.179954648,482.545
,173.273106575,1.021678005,390.838
,174.492154194,0.359909297,375.253
,174.857868480,2.455510204,357.115
,177.319183673,0.551473923,386.663
,177.876462584,1.068117914,359.959
,179.072290249,0.185759637,328.475
,179.368344670,0.162539683,259.357
,179.739863945,3.134693877,315.54
